YEAR,STATEFIP,age_group,mean_INCWAGE
2013,45,26-34,29990.797621738984
2013,45,35-54,36378.41616560866
2013,45,55-64,25993.046329426103
2013,45,65+,5688.4367846490295
2013,45,nan,0.0
2013,46,18 and under,474.6721165735347
2013,46,19-25,14174.340583567371
2013,46,26-34,34182.09580587138
2013,46,35-54,39412.182942075495
2013,46,55-64,35936.75079246807
2013,46,65+,6176.297421037788
2013,46,nan,0.0
2013,47,18 and under,336.92914961366944
2013,47,19-25,11441.866483314463
2013,47,26-34,26583.273498617647
2013,47,35-54,36772.55842018134
2013,47,55-64,30182.83885306457
2013,47,65+,7367.631552341627
2013,47,nan,0.0
2013,48,18 and under,186.2541004285693
2013,48,19-25,15586.498005053043
2013,48,26-34,34746.14494184988
2013,48,35-54,41571.82189180452
2013,48,55-64,34738.31399227461
2013,48,65+,13929.400293612494
2013,48,nan,0.0
2013,49,18 and under,296.79367072009484
2013,49,19-25,15858.885901465213
2013,49,26-34,31443.844031020297
2013,49,35-54,46091.82478280678
2013,49,55-64,37024.393577463554
2013,49,65+,10268.484229947457
2013,49,nan,0.0
2013,50,18 and under,406.4223273240009
2013,50,19-25,16215.04288659549
2013,50,26-34,35048.761618098106
2013,50,35-54,40251.9434850207
2013,50,55-64,37950.22785309655
2013,50,65+,6139.597964051888
2013,50,nan,0.0
2013,51,18 and under,174.6047825703313
2013,51,19-25,15345.060513170603
2013,51,26-34,37707.54391785358
2013,51,35-54,56836.875746935126
2013,51,55-64,45504.58610373829
2013,51,65+,8563.087600032122
2013,51,nan,0.0
2013,53,18 and under,438.1413752568831
2013,53,19-25,16265.968311612629
2013,53,26-34,40642.79390047824
2013,53,35-54,52358.453178652075
2013,53,55-64,38899.009311259644
2013,53,65+,8159.543283909344
2013,53,nan,0.0
2013,54,18 and under,208.68496811698267
2013,54,19-25,13266.819749783375
2013,54,26-34,30826.20763944823
2013,54,35-54,37547.750306869064
2013,54,55-64,27799.443447201636
2013,54,65+,8221.753398250821
2013,54,nan,0.0
2013,55,18 and under,406.07843366199694
2013,55,19-25,16034.984479865747
2013,55,26-34,33485.41098062911
2013,55,35-54,46324.809314741346
2013,55,55-64,35458.248258354906
2013,55,65+,5181.012880495034
2013,55,nan,0.0
2013,56,18 and under,580.7738152314387
2013,56,19-25,18302.77343724523
2013,56,26-34,36992.60555404242
2013,56,35-54,44189.13506780634
2013,56,55-64,34894.889524087484
2013,56,65+,12004.627181206906
2013,56,nan,0.0
2014,01,18 and under,84.5389758582873
2014,01,19-25,14057.731639883463
2014,01,26-34,39258.53823763556
2014,01,35-54,39161.78794249478
2014,01,55-64,23275.657024861164
2014,01,65+,8923.147520450033
2014,01,nan,0.0
2014,02,18 and under,475.36814022694654
2014,02,19-25,18200.56986307589
2014,02,26-34,35906.33441681321
2014,02,35-54,51698.276235723686
2014,02,55-64,42473.391845544866
2014,02,65+,10653.768588722794
2014,02,nan,0.0
2014,04,18 and under,300.2112104311747
2014,04,19-25,14835.920846089262
2014,04,26-34,26627.582420793104
2014,04,35-54,44180.461691118275
2014,04,55-64,35859.772835768454
2014,04,65+,8748.045191895628
2014,04,nan,0.0
2014,05,18 and under,733.620473668807
2014,05,19-25,16159.78328061861
2014,05,26-34,31212.11539855839
2014,05,35-54,31972.941830114924
2014,05,55-64,23047.69201800778
2014,05,65+,4882.925765594002
2014,05,nan,0.0
2014,06,18 and under,141.66434570016978
2014,06,19-25,13772.689647954812
2014,06,26-34,35340.20178890647
2014,06,35-54,46136.23504644825
2014,06,55-64,41111.98919903872
2014,06,65+,11914.535673918826
2014,06,nan,0.0
2014,08,18 and under,320.8759717157515
2014,08,19-25,18237.20820874731
2014,08,26-34,37046.55465718634
2014,08,35-54,55581.74126338983
2014,08,55-64,50439.58724913835
2014,08,65+,17143.216033268738
2014,08,nan,0.0
2014,09,18 and under,319.19615439807615
2014,09,19-25,14104.754324929001
2014,09,26-34,39966.97661605504
2014,09,35-54,52568.38974006148
2014,09,55-64,52229.35446172675
2014,09,65+,10605.237114306676
2014,09,nan,0.0
2014,10,18 and under,575.2658999605504
2014,10,19-25,13883.998656721622
2014,10,26-34,33374.51067057477
2014,10,35-54,44447.287894678266
2014,10,55-64,42226.322534620806
2014,10,65+,7804.271984334209
2014,10,nan,0.0
2014,11,18 and under,106.14380104953935
2014,11,19-25,21303.594255765223
2014,11,26-34,49152.174394073554
2014,11,35-54,68224.69336981828
2014,11,55-64,54479.348496210405
2014,11,65+,16007.7155871678
2014,11,nan,0.0
2014,12,18 and under,198.6843084689701
2014,12,19-25,13212.697013680023
2014,12,26-34,31494.12596682315
2014,12,35-54,41017.47953411773
2014,12,55-64,34477.56539504038
2014,12,65+,8779.21888165971
2014,12,nan,0.0
2014,13,18 and under,143.84817432894903
2014,13,19-25,12687.59524531599
2014,13,26-34,30518.685558474812
2014,13,35-54,44137.71260775782
2014,13,55-64,40309.64701063874
2014,13,65+,9450.240430938338
2014,13,nan,0.0
2014,15,18 and under,270.25640246577865
2014,15,19-25,13420.3214850422
2014,15,26-34,36582.98340111974
2014,15,35-54,39885.3371596647
2014,15,55-64,32596.698046079924
2014,15,65+,7417.879090260105
2014,15,nan,0.0
2014,16,18 and under,288.595530407571
2014,16,19-25,13598.869694050338
2014,16,26-34,25015.9667214563
2014,16,35-54,41345.42455283756
2014,16,55-64,31333.155373373847
2014,16,65+,3627.517140536511
2014,16,nan,0.0
2014,17,18 and under,436.44156347399326
2014,17,19-25,14375.484678588784
2014,17,26-34,36948.98784465812
2014,17,35-54,48159.11919766512
2014,17,55-64,43766.00363670359
2014,17,65+,8332.311430997079
2014,17,nan,0.0
2014,18,18 and under,311.32513928770277
2014,18,19-25,14709.531547707797
2014,18,26-34,30801.012048454955
2014,18,35-54,40384.58211233114
2014,18,55-64,34031.03097222504
2014,18,65+,10734.570775758872
2014,18,nan,0.0
2014,19,18 and under,438.02061747354264
2014,19,19-25,21323.262750798476
2014,19,26-34,37007.03952665248
2014,19,35-54,42087.15921879204
2014,19,55-64,39659.34476042704
2014,19,65+,5617.252579384867
2014,19,nan,0.0
2014,20,18 and under,379.24740983200934
2014,20,19-25,14340.583481987644
2014,20,26-34,32279.648388689526
2014,20,35-54,41912.436687874535
2014,20,55-64,39659.021159386066
2014,20,65+,6670.740486540191
2014,20,nan,0.0
2014,21,18 and under,212.09838104387106
2014,21,19-25,17405.236951278996
2014,21,26-34,26043.344652012434
2014,21,35-54,34579.64796393106
2014,21,55-64,24725.256462419915
2014,21,65+,9592.545080463577
2014,21,nan,0.0
2014,22,18 and under,268.77231666912536
2014,22,19-25,15817.649574776733
2014,22,26-34,37797.76102860179
2014,22,35-54,39947.88727845925
2014,22,55-64,30667.504770676736
2014,22,65+,6851.172549934928
2014,22,nan,0.0
2014,23,18 and under,463.3986273189145
2014,23,19-25,14918.494372595365
2014,23,26-34,30302.041453941638
2014,23,35-54,40667.056826343454
2014,23,55-64,30955.494728567213
2014,23,65+,6455.262133960071
2014,23,nan,0.0
2014,24,18 and under,397.9085512030442
2014,24,19-25,16574.36319531717
2014,24,26-34,38690.673808338935
2014,24,35-54,59066.28132748951
2014,24,55-64,46502.22197807281
2014,24,65+,12818.941822956798
2014,24,nan,0.0
2014,25,18 and under,221.76168621993364
2014,25,19-25,15231.066795786744
2014,25,26-34,35291.57543056633
2014,25,35-54,62782.119347216285
2014,25,55-64,45786.84946821247
2014,25,65+,12759.08310002804
2014,25,nan,0.0
2014,26,18 and under,273.34382906392796
2014,26,19-25,30737.930537436045
2014,26,26-34,29328.511519625776
2014,26,35-54,44477.81601299431
2014,26,55-64,35046.03838301482
2014,26,65+,11927.620130084957
2014,26,nan,0.0
2014,27,18 and under,411.3508971627884
2014,27,19-25,15903.593405989308
2014,27,26-34,42587.15935307234
2014,27,35-54,49479.61251829547
2014,27,55-64,43442.18701869161
2014,27,65+,8366.397894435286
2014,27,nan,0.0
2014,28,18 and under,345.4050799733615
2014,28,19-25,21213.770964717074
2014,28,26-34,20827.183066300215
2014,28,35-54,37387.4405061002
2014,28,55-64,22899.022132096543
2014,28,65+,8123.122822337283
2014,28,nan,0.0
2014,29,18 and under,397.206176033237
2014,29,19-25,13409.152448522316
2014,29,26-34,35913.94874252489
2014,29,35-54,42655.74646283747
2014,29,55-64,31183.57661114484
2014,29,65+,7843.24943585717
2014,29,nan,0.0
2014,30,18 and under,306.3593170135076
2014,30,19-25,20357.166262149316
2014,30,26-34,35544.59347207137
2014,30,35-54,41004.59466404203
2014,30,55-64,22126.10001055361
2014,30,65+,7122.880474700615
2014,30,nan,0.0
2014,31,18 and under,555.5300044788869
2014,31,19-25,18141.568183571973
2014,31,26-34,34732.530410898515
2014,31,35-54,46094.59121169674
2014,31,55-64,37605.43878390406
2014,31,65+,10589.668239427236
2014,31,nan,0.0
2014,32,18 and under,259.36708466112566
2014,32,19-25,15010.379162482528
2014,32,26-34,29252.86102843722
2014,32,35-54,45140.31609399158
2014,32,55-64,33773.13510577685
2014,32,65+,9390.766631494596
2014,32,nan,0.0
2014,33,18 and under,475.07597876355254
2014,33,19-25,18637.386237914427
2014,33,26-34,37543.32302571119
2014,33,35-54,50383.6985087997
2014,33,55-64,50580.33712205903
2014,33,65+,8695.858964871597
2014,33,nan,0.0
2014,34,18 and under,207.43755556105043
2014,34,19-25,14906.911054888888
2014,34,26-34,34019.35328660481
2014,34,35-54,54456.050901807284
2014,34,55-64,54508.550464616026
2014,34,65+,14367.557619523242
2014,34,nan,0.0
2014,35,18 and under,333.0277018209377
2014,35,19-25,9092.800794968285
2014,35,26-34,22215.583942468158
2014,35,35-54,37670.64764880998
2014,35,55-64,34246.13754003412
2014,35,65+,7519.716890145302
2014,35,nan,0.0
2014,36,18 and under,256.88097332941777
2014,36,19-25,13723.122007310634
2014,36,26-34,35073.25496923027
2014,36,35-54,50176.76183591242
2014,36,55-64,39523.58141030964
2014,36,65+,15532.915967140803
2014,36,nan,0.0
2014,37,18 and under,223.61717062361984
2014,37,19-25,12827.067518672688
2014,37,26-34,29727.488810302613
2014,37,35-54,39553.599512841465
2014,37,55-64,28310.56890620306
2014,37,65+,7421.972753638134
2014,37,nan,0.0
2014,38,18 and under,595.8666537879767
2014,38,19-25,17068.238518335784
2014,38,26-34,36846.322651030336
2014,38,35-54,46331.305769803366
2014,38,55-64,34182.288346817324
2014,38,65+,12273.029791467037
2014,38,nan,0.0
2014,39,18 and under,322.9823094007413
2014,39,19-25,17509.851403746376
2014,39,26-34,30864.776483238536
2014,39,35-54,40595.176447856924
2014,39,55-64,30683.85326131085
2014,39,65+,7562.619096649455
2014,39,nan,0.0
2014,40,18 and under,356.7110425678959
2014,40,19-25,15026.706552975502
2014,40,26-34,31225.847062838362
2014,40,35-54,36912.69303816628
2014,40,55-64,28185.158093957987
2014,40,65+,6640.164281898023
2014,40,nan,0.0
2014,41,18 and under,182.70597478980503
2014,41,19-25,13142.25628691069
2014,41,26-34,28681.4351287526
2014,41,35-54,39463.15037548771
2014,41,55-64,34966.9685373253
2014,41,65+,7564.421296086294
2014,41,nan,0.0
2014,42,18 and under,307.14752466690413
2014,42,19-25,16685.25827189006
2014,42,26-34,35519.929479058104
2014,42,35-54,47117.00601458531
2014,42,55-64,38161.561067891846
2014,42,65+,7326.188582623589
2014,42,nan,0.0
2014,44,18 and under,397.39645932190086
2014,44,19-25,13863.749610062405
2014,44,26-34,33689.40776663797
2014,44,35-54,46850.576477065995
2014,44,55-64,43553.38807520701
2014,44,65+,10674.786815137793
2014,44,nan,0.0
2014,45,18 and under,199.71391352204324
2014,45,19-25,13695.06912083371
2014,45,26-34,28426.148470629872
2014,45,35-54,36507.89379282077
2014,45,55-64,30275.794462677368
2014,45,65+,8086.544142504083
2014,45,nan,0.0
2014,46,18 and under,537.1839419258927
2014,46,19-25,20961.190779002896
2014,46,26-34,41034.34256075936
2014,46,35-54,39350.186393505996
2014,46,55-64,36939.3552392821
2014,46,65+,4988.022197969488
2014,46,nan,0.0
2014,47,18 and under,293.21253697309237
2014,47,19-25,14775.279609373543
2014,47,26-34,32245.322732278055
2014,47,35-54,37135.09724426148
2014,47,55-64,35738.73589121141
2014,47,65+,10497.831339537317
2014,47,nan,0.0
2014,48,18 and under,270.957849503255
2014,48,19-25,16609.83563656598
2014,48,26-34,35267.39972925842
2014,48,35-54,42729.708693187786
2014,48,55-64,35470.68181988969
2014,48,65+,8940.085642203436
2014,48,nan,0.0
2014,49,18 and under,314.6484409728824
2014,49,19-25,18507.9013386244
2014,49,26-34,32298.41902965305
2014,49,35-54,44425.03990693685
2014,49,55-64,42028.29024137766
2014,49,65+,7740.254271038302
2014,49,nan,0.0
2014,50,18 and under,446.10825572513954
2014,50,19-25,15661.779191135956
2014,50,26-34,30776.080352712495
2014,50,35-54,45173.14555912701
2014,50,55-64,38776.507042738864
2014,50,65+,9103.480057697408
2014,50,nan,0.0
2014,51,18 and under,223.44784813367187
2014,51,19-25,16569.127974237883
2014,51,26-34,37825.19048890314
2014,51,35-54,54821.00956251337
2014,51,55-64,42743.18154789345
2014,51,65+,13481.95250531756
2014,51,nan,0.0
2014,53,18 and under,263.75526304910517
2014,53,19-25,14387.553854685182
2014,53,26-34,41252.30503134334
2014,53,35-54,48951.18526617168
2014,53,55-64,42772.14615926636
2014,53,65+,7107.107665976084
2014,53,nan,0.0
2014,54,18 and under,235.5447592410413
2014,54,19-25,10799.996981830916
2014,54,26-34,31796.731585240304
2014,54,35-54,39158.37986864362
2014,54,55-64,27087.84723475213
2014,54,65+,10330.76746992728
2014,54,nan,0.0
2014,55,18 and under,462.9630484081837
2014,55,19-25,16507.89312551221
2014,55,26-34,35962.03440300598
2014,55,35-54,46527.60065997647
2014,55,55-64,34478.0743307665
2014,55,65+,4447.689478074959
2014,55,nan,0.0
2014,56,18 and under,345.9849213691824
2014,56,19-25,20195.989498601375
2014,56,26-34,34688.21325612154
2014,56,35-54,45142.51507204265
2014,56,55-64,37016.081531736905
2014,56,65+,8140.826611000606
2014,56,nan,0.0
2015,01,18 and under,292.2038168713971
2015,01,19-25,13888.57313076098
2015,01,26-34,32262.745351166926
2015,01,35-54,40337.549662566
2015,01,55-64,29039.83900786961
2015,01,65+,7488.701508530943
2015,01,nan,0.0
2015,02,18 and under,225.39159159553938
2015,02,19-25,17387.09531596209
2015,02,26-34,36393.55140630852
2015,02,35-54,45533.166948333695
2015,02,55-64,41065.157579139865
2015,02,65+,14596.872557099145
2015,02,nan,0.0
2015,04,18 and under,325.09731797692024
2015,04,19-25,14569.723616164356
2015,04,26-34,30846.13318879808
2015,04,35-54,38468.485360191524
2015,04,55-64,30223.94967369212
2015,04,65+,5672.599649828778
2015,04,nan,0.0
2015,05,18 and under,338.95058048806555
2015,05,19-25,14914.77566736637
2015,05,26-34,36789.1180013474
2015,05,35-54,34967.09781583716
2015,05,55-64,23341.375534500552
2015,05,65+,4952.26564216733
2015,05,nan,0.0
2015,06,18 and under,277.78129107624704
2015,06,19-25,14072.98789869469
2015,06,26-34,32558.676459632647
2015,06,35-54,48209.14448386013
2015,06,55-64,38344.611817982106
2015,06,65+,11793.786773636893
2015,06,nan,0.0
2015,08,18 and under,321.41877095436655
2015,08,19-25,16377.372077744303
2015,08,26-34,36918.037146350835
2015,08,35-54,51916.241660428466
2015,08,55-64,39632.49477907205
2015,08,65+,11039.468870325747
2015,08,nan,0.0
2015,09,18 and under,307.40625941858013
2015,09,19-25,15458.45943614126
2015,09,26-34,37292.770124497925
2015,09,35-54,54793.53404058217
2015,09,55-64,57250.32735870491
2015,09,65+,9892.264731888748
2015,09,nan,0.0
2015,10,18 and under,297.1346960715763
2015,10,19-25,13801.134314823574
2015,10,26-34,35274.67812370715
2015,10,35-54,48602.686939872285
2015,10,55-64,34521.57395687526
2015,10,65+,9605.01225634098
2015,10,nan,0.0
2015,11,18 and under,89.43858718595715
2015,11,19-25,19573.31628488808
2015,11,26-34,55756.881307839205
2015,11,35-54,69835.44548688387
2015,11,55-64,55993.84508291302
2015,11,65+,19845.284305953224
2015,11,nan,0.0
2015,12,18 and under,264.15697300844437
2015,12,19-25,12133.413926408026
2015,12,26-34,32617.308683730684
2015,12,35-54,40691.4031390152
2015,12,55-64,33421.6760515832
2015,12,65+,8252.238430938925
2015,12,nan,0.0
2015,13,18 and under,160.28909575736876
2015,13,19-25,17526.93496894696
2015,13,26-34,32630.196962309
2015,13,35-54,44909.50252409447
2015,13,55-64,31350.757407906884
2015,13,65+,9510.414923287703
2015,13,nan,0.0
2015,15,18 and under,338.38965507009453
2015,15,19-25,14208.380788228136
2015,15,26-34,32911.878067220794
2015,15,35-54,43154.61576687735
2015,15,55-64,36754.08614540885
2015,15,65+,8766.184648455424
2015,15,nan,0.0
2015,16,18 and under,389.8214349232416
2015,16,19-25,14949.620807767376
2015,16,26-34,35040.10989202849
2015,16,35-54,42806.83556290364
2015,16,55-64,35048.266715538186
2015,16,65+,6965.936590401821
2015,16,nan,0.0
2015,17,18 and under,254.8935407053576
2015,17,19-25,17380.219042576853
2015,17,26-34,38015.2202085824
2015,17,35-54,50882.53934445114
2015,17,55-64,36570.13891980045
2015,17,65+,10304.312921546658
2015,17,nan,0.0
2015,18,18 and under,382.1310610463576
2015,18,19-25,13897.386280783647
2015,18,26-34,32931.759388395294
2015,18,35-54,41821.22893449282
2015,18,55-64,32936.10574273113
2015,18,65+,7574.923412100558
2015,18,nan,0.0
2015,19,18 and under,524.3600196337387
2015,19,19-25,19326.251226064585
2015,19,26-34,35768.60790316551
2015,19,35-54,44893.653385121244
2015,19,55-64,36541.6929511536
2015,19,65+,6706.263987117641
2015,19,nan,0.0
2015,20,18 and under,390.3465452941491
2015,20,19-25,17570.84315863627
2015,20,26-34,34221.89253129421
2015,20,35-54,41399.84754180385
2015,20,55-64,37233.57569970009
2015,20,65+,9409.41344459128
2015,20,nan,0.0
2015,21,18 and under,266.8038995524811
2015,21,19-25,16090.044338921425
2015,21,26-34,41378.591189984894
2015,21,35-54,38786.52889497456
2015,21,55-64,26395.801928489345
2015,21,65+,5034.710535547486
2015,21,nan,0.0
2015,22,18 and under,528.8122009657612
2015,22,19-25,16798.23440126449
2015,22,26-34,30763.359521992177
2015,22,35-54,38947.91885963791
2015,22,55-64,33318.19457858496
2015,22,65+,6665.233915238536
2015,22,nan,0.0
2015,23,18 and under,349.1578844859004
2015,23,19-25,12651.05179544171
2015,23,26-34,27114.052667145374
2015,23,35-54,39609.28127941034
2015,23,55-64,33274.2809013781
2015,23,65+,8553.806525879116
2015,23,nan,0.0
2015,24,18 and under,210.74699047388674
2015,24,19-25,19358.877576501447
2015,24,26-34,39873.058364799814
2015,24,35-54,60202.79537343334
2015,24,55-64,51050.6869537229
2015,24,65+,12010.767326784435
2015,24,nan,0.0
2015,25,18 and under,397.7182486637859
2015,25,19-25,16702.437224046098
2015,25,26-34,45216.97877621605
2015,25,35-54,55284.783433933495
2015,25,55-64,46624.14196140519
2015,25,65+,12695.986980206832
2015,25,nan,0.0
2015,26,18 and under,568.5569307837864
2015,26,19-25,13989.170217659135
2015,26,26-34,30789.800557048377
2015,26,35-54,41622.61098309173
2015,26,55-64,35772.23195229218
2015,26,65+,8685.884874967667
2015,26,nan,0.0
2015,27,18 and under,363.35412343346326
2015,27,19-25,17192.641101418638
2015,27,26-34,40880.672060878474
2015,27,35-54,52935.91832070897
2015,27,55-64,42671.110100402184
2015,27,65+,12975.573629126664
2015,27,nan,0.0
2015,28,18 and under,95.53743350535618
2015,28,19-25,11752.831826552529
2015,28,26-34,25396.146738263706
2015,28,35-54,32881.34335996657
2015,28,55-64,27981.087777815985
2015,28,65+,4726.578229954563
2015,28,nan,0.0
2015,29,18 and under,302.1406327629664
2015,29,19-25,14361.03143769343
2015,29,26-34,39128.781842845696
2015,29,35-54,47012.23473575091
2015,29,55-64,34180.76421272015
2015,29,65+,9001.074702016362
2015,29,nan,0.0
2015,30,18 and under,282.6193158847381
2015,30,19-25,18764.200815618653
2015,30,26-34,35079.779254350746
2015,30,35-54,40053.958909209134
2015,30,55-64,30399.62007364963
2015,30,65+,7758.5166158650945
2015,30,nan,0.0
2015,31,18 and under,422.3924444442214
2015,31,19-25,20459.854582182263
2015,31,26-34,36931.862612118544
2015,31,35-54,42469.69420083407
2015,31,55-64,39409.864253270374
2015,31,65+,12280.16798815005
2015,31,nan,0.0
2015,32,18 and under,310.72526850007824
2015,32,19-25,15763.94739511356
2015,32,26-34,31644.93145102133
2015,32,35-54,43950.829846478475
2015,32,55-64,30402.392459804796
2015,32,65+,7048.366104371474
2015,32,nan,0.0
2015,33,18 and under,490.6319245026031
2015,33,19-25,21348.19141262217
2015,33,26-34,37819.39393472949
2015,33,35-54,53965.39720760093
2015,33,55-64,51941.92563840689
2015,33,65+,10339.456221184779
2015,33,nan,0.0
2015,34,18 and under,240.8388777339352
2015,34,19-25,17773.343465931648
2015,34,26-34,36589.50494578957
2015,34,35-54,51869.47442727497
2015,34,55-64,45751.96537618107
2015,34,65+,12971.868384752579
2015,34,nan,0.0
2015,35,18 and under,301.79158482872805
2015,35,19-25,14123.68539943527
2015,35,26-34,27786.425884548727
2015,35,35-54,39399.47127247482
2015,35,55-64,32056.328044707378
2015,35,65+,4155.4804146875595
2015,35,nan,0.0
2015,36,18 and under,242.08911095999244
2015,36,19-25,14413.469730457487
2015,36,26-34,38076.182670296854
2015,36,35-54,53569.75159079776
2015,36,55-64,41556.224375965576
2015,36,65+,11417.492886837874
2015,36,nan,0.0
2015,37,18 and under,264.4705518650346
2015,37,19-25,12402.12464969382
2015,37,26-34,30383.949752616874
2015,37,35-54,46519.4959752624
2015,37,55-64,32318.626087268953
2015,37,65+,7071.067541907004
2015,37,nan,0.0
2015,38,18 and under,558.5858833240325
2015,38,19-25,24398.040416065727
2015,38,26-34,39589.658979281645
2015,38,35-54,48774.376630440056
2015,38,55-64,39438.67953540498
2015,38,65+,7680.9351062975
2015,38,nan,0.0
2015,39,18 and under,347.8459469642691
2015,39,19-25,15265.947663387664
2015,39,26-34,35387.39888618959
2015,39,35-54,41101.085861209634
2015,39,55-64,31976.088728828552
2015,39,65+,6901.397291812839
2015,39,nan,0.0
2015,40,18 and under,366.61697661336484
2015,40,19-25,17606.491774821974
2015,40,26-34,32905.38170624211
2015,40,35-54,38596.95650240875
2015,40,55-64,31353.04698694875
2015,40,65+,9001.130766608154
2015,40,nan,0.0
2015,41,18 and under,150.37301430297018
2015,41,19-25,13941.997606624496
2015,41,26-34,32179.57719697158
2015,41,35-54,46867.07569983865
2015,41,55-64,35476.7748903557
2015,41,65+,6895.707538800778
2015,41,nan,0.0
2015,42,18 and under,370.10057211874187
2015,42,19-25,16827.409790261692
2015,42,26-34,34181.7691581258
2015,42,35-54,48049.886053470356
2015,42,55-64,36299.86573826014
2015,42,65+,8953.74744941413
2015,42,nan,0.0
2015,44,18 and under,376.6821752331335
2015,44,19-25,18292.519365236123
2015,44,26-34,36268.36058825627
2015,44,35-54,51372.19164774134
2015,44,55-64,40729.983616368336
2015,44,65+,14369.777553400989
2015,44,nan,0.0
2015,45,18 and under,189.62295176035715
2015,45,19-25,17472.72964848829
2015,45,26-34,32046.59080417325
2015,45,35-54,41222.0773293536
2015,45,55-64,31145.028786188443
2015,45,65+,5560.7305771924175
2015,45,nan,0.0
2015,46,18 and under,437.26183882447646
2015,46,19-25,20510.604325611293
2015,46,26-34,40992.204708495
2015,46,35-54,48391.06946788468
2015,46,55-64,34238.53051954461
2015,46,65+,13448.79854595415
2015,46,nan,0.0
2015,47,18 and under,292.5142955024006
2015,47,19-25,13650.98124617725
2015,47,26-34,28711.483489973685
2015,47,35-54,41299.02978354372
2015,47,55-64,32064.259770399414
2015,47,65+,11471.914919945468
2015,47,nan,0.0
2015,48,18 and under,380.7509807853969
2015,48,19-25,16148.714554701597
2015,48,26-34,34391.15044097886
2015,48,35-54,44906.11777001413
2015,48,55-64,38995.09314584584
2015,48,65+,9453.870377057681
2015,48,nan,0.0
2015,49,18 and under,412.0520350975896
2015,49,19-25,15561.047924441336
2015,49,26-34,34158.686293475315
2015,49,35-54,46131.003414147766
2015,49,55-64,39167.925167093104
2015,49,65+,8068.884570757091
2015,49,nan,0.0
2015,50,18 and under,368.99620067886207
2015,50,19-25,15976.291328442247
2015,50,26-34,30754.591442907305
2015,50,35-54,46543.336443593325
2015,50,55-64,36291.84038959316
2015,50,65+,10938.81771876801
2015,50,nan,0.0
2015,51,18 and under,295.8815862777818
2015,51,19-25,16034.730284631585
2015,51,26-34,35666.38515167853
2015,51,35-54,55005.55081235494
2015,51,55-64,46819.457657601895
2015,51,65+,11950.332426693994
2015,51,nan,0.0
2015,53,18 and under,334.0931686796345
2015,53,19-25,17260.127049163795
2015,53,26-34,39598.95696783318
2015,53,35-54,48705.259898866716
2015,53,55-64,37129.77674126499
2015,53,65+,9307.197568091813
2015,53,nan,0.0
2015,54,18 and under,138.44807973384746
2015,54,19-25,11848.917812994721
2015,54,26-34,31472.781663439262
2015,54,35-54,33685.28231184532
2015,54,55-64,21104.322035957877
2015,54,65+,6875.720326953981
2015,54,nan,0.0
2015,55,18 and under,405.152993366414
2015,55,19-25,15630.05889565209
2015,55,26-34,32262.8360162897
2015,55,35-54,52215.057442941565
2015,55,55-64,37873.41238955476
2015,55,65+,5624.866597287209
2015,55,nan,0.0
2015,56,18 and under,410.7140415987434
2015,56,19-25,19568.186691971325
2015,56,26-34,37521.90891333084
2015,56,35-54,46545.34590706676
2015,56,55-64,37426.83876690621
2015,56,65+,12204.292457189098
2015,56,nan,0.0
2016,01,18 and under,142.0556866317716
2016,01,19-25,15129.870518799004
2016,01,26-34,33663.96206223933
2016,01,35-54,35874.16012186714
2016,01,55-64,31963.931058903883
2016,01,65+,9382.540368247723
2016,01,nan,0.0
2016,02,18 and under,373.91291451347576
2016,02,19-25,24362.90624754437
2016,02,26-34,42848.83536306366
2016,02,35-54,53018.83848423053
2016,02,55-64,46478.905390600616
2016,02,65+,12055.255791375206
2016,02,nan,0.0
2016,04,18 and under,256.9784577470269
2016,04,19-25,13480.14242386914
2016,04,26-34,32824.97662603651
2016,04,35-54,45163.99869161481
2016,04,55-64,36130.03613084789
2016,04,65+,7486.817614332354
2016,04,nan,0.0
2016,05,18 and under,339.463344566587
2016,05,19-25,19766.99674140784
2016,05,26-34,32257.7748393041
2016,05,35-54,40609.53178664366
2016,05,55-64,26224.751513984556
2016,05,65+,6789.707206173109
2016,05,nan,0.0
2016,06,18 and under,248.7310976868588
2016,06,19-25,16659.307542934563
2016,06,26-34,36712.164734238635
2016,06,35-54,52016.00130577765
2016,06,55-64,37916.86916871344
2016,06,65+,11591.469166542096
2016,06,nan,0.0
2016,08,18 and under,384.3342410502336
2016,08,19-25,23568.95918133155
2016,08,26-34,39669.16792946627
2016,08,35-54,49746.73663333238
2016,08,55-64,45751.64498730113
2016,08,65+,9745.9079213392
2016,08,nan,0.0
2016,09,18 and under,362.50909995898434
2016,09,19-25,16812.020923569416
2016,09,26-34,39030.462038472164
2016,09,35-54,59147.60619991299
2016,09,55-64,60588.438356193816
2016,09,65+,12594.070379547795
2016,09,nan,0.0
2016,10,18 and under,349.66937225846414
2016,10,19-25,17158.57457813184
2016,10,26-34,36914.61315470725
2016,10,35-54,48188.30406666856
2016,10,55-64,34017.66776219985
2016,10,65+,7823.172188301163
2016,10,nan,0.0
2016,11,18 and under,237.1464084255821
2016,11,19-25,19263.30496816519
2016,11,26-34,56898.6408430655
2016,11,35-54,73682.50654482142
2016,11,55-64,54681.972816434456
2016,11,65+,26340.565862840765
2016,11,nan,0.0
2016,12,18 and under,225.69295506837045
2016,12,19-25,14595.747502646329
2016,12,26-34,34569.36748967997
2016,12,35-54,42575.26194330576
2016,12,55-64,34854.051772775274
2016,12,65+,9520.222791904482
