YEAR,STATEFIP,age_group,mean_INCWAGE
2014,21,19-25,15605.829306714848
2014,21,26-34,20160.150715993255
2014,21,35-54,27289.041989980647
2014,21,55-64,23335.451841469065
2014,21,65+,10024.911851710594
2014,22,18 and under,3368.471787832807
2014,22,19-25,12320.23867758688
2014,22,26-34,21686.231881586737
2014,22,35-54,35502.35117402877
2014,22,55-64,24532.209990554125
2014,22,65+,4001.7244487777493
2014,23,18 and under,9762.329009219591
2014,23,19-25,14469.806243561261
2014,23,26-34,26630.648511775587
2014,23,35-54,27291.21563549683
2014,23,55-64,21563.91451844768
2014,23,65+,5073.335305030491
2014,24,18 and under,1774.5210849396406
2014,24,19-25,10959.899670629527
2014,24,26-34,25170.376713505237
2014,24,35-54,37645.34781668427
2014,24,55-64,27785.88316332445
2014,24,65+,8236.860179015424
2014,25,18 and under,2867.1194883927865
2014,25,19-25,8761.901123897362
2014,25,26-34,19572.29664696035
2014,25,35-54,38099.82451070205
2014,25,55-64,31614.867782761492
2014,25,65+,17031.02001442469
2014,26,18 and under,2049.6315099153535
2014,26,19-25,24358.418808343125
2014,26,26-34,21701.614671688083
2014,26,35-54,28876.34010176262
2014,26,55-64,27193.064709250782
2014,26,65+,5198.498651129479
2014,27,18 and under,5564.788829037065
2014,27,19-25,12662.011930231098
2014,27,26-34,29018.925415577607
2014,27,35-54,34764.01157204665
2014,27,55-64,33793.2695740353
2014,27,65+,6008.470292164417
2014,28,18 and under,7267.866802622907
2014,28,19-25,10005.788335744637
2014,28,26-34,17260.427483461113
2014,28,35-54,33229.89472023446
2014,28,55-64,15535.534553405876
2014,28,65+,4644.866533464118
2014,29,18 and under,4592.982432136178
2014,29,19-25,12709.54294284782
2014,29,26-34,33781.49931406613
2014,29,35-54,34366.7009357746
2014,29,55-64,29545.75461288098
2014,29,65+,8168.047451230686
2014,30,18 and under,5620.826859766346
2014,30,19-25,15642.058154446879
2014,30,26-34,30501.48126848394
2014,30,35-54,34492.075999426874
2014,30,55-64,21507.657672750032
2014,30,65+,4574.637474845129
2014,31,18 and under,4425.956479855919
2014,31,19-25,14409.0606481207
2014,31,26-34,34524.40887783289
2014,31,35-54,33233.52956160471
2014,31,55-64,30576.892387410862
2014,31,65+,7814.119398990063
2014,32,18 and under,4773.017995977992
2014,32,19-25,14973.339319809464
2014,32,26-34,25239.86987018783
2014,32,35-54,31887.125182541236
2014,32,55-64,23771.988953054202
2014,32,65+,7413.940132209384
2014,33,18 and under,6990.541587060479
2014,33,19-25,13497.918994425
2014,33,26-34,23555.41522691968
2014,33,35-54,39669.624147870505
2014,33,55-64,37544.03120385737
2014,33,65+,5682.648431821005
2014,34,18 and under,2054.9391957306393
2014,34,19-25,9257.501033418874
2014,34,26-34,23172.296321914284
2014,34,35-54,34577.37573667373
2014,34,55-64,30001.64837390752
2014,34,65+,7245.589624686908
2014,35,18 and under,5870.17709534557
2014,35,19-25,9694.157278516928
2014,35,26-34,19335.871847747803
2014,35,35-54,28802.244165993394
2014,35,55-64,26851.83517982897
2014,35,65+,5452.008286519136
2014,36,18 and under,2642.30326632152
2014,36,19-25,8450.325858070608
2014,36,26-34,23257.213216910943
2014,36,35-54,34593.563067585834
2014,36,55-64,28924.429880696873
2014,36,65+,5710.3504965587945
2014,37,18 and under,4638.087735296802
2014,37,19-25,11815.026300577043
2014,37,26-34,23838.92882666624
2014,37,35-54,30396.11059628165
2014,37,55-64,21205.319115429178
2014,37,65+,6703.761028016456
2014,38,18 and under,11349.13666797734
2014,38,19-25,15313.520902332668
2014,38,26-34,29013.189657282193
2014,38,35-54,33024.29854558599
2014,38,55-64,27097.45077332088
2014,38,65+,7999.416382582694
2014,39,18 and under,1893.7253403079733
2014,39,19-25,17948.107519863035
2014,39,26-34,26055.19085157717
2014,39,35-54,29424.679443896035
2014,39,55-64,22888.5764014154
2014,39,65+,4683.809326883549
2014,40,18 and under,3655.280996423533
2014,40,19-25,13475.791285519374
2014,40,26-34,32275.72657518062
2014,40,35-54,30028.155924131304
2014,40,55-64,17402.466787964957
2014,40,65+,5090.658094355383
2014,41,18 and under,6887.377422238861
2014,41,19-25,11885.323361302178
2014,41,26-34,22507.81299499559
2014,41,35-54,32350.48601662939
2014,41,55-64,30925.353874253276
2014,41,65+,4976.68148093341
2014,42,18 and under,4575.988848176083
2014,42,19-25,13585.38540599516
2014,42,26-34,26223.714236811004
2014,42,35-54,33753.21393426368
2014,42,55-64,28335.93688934237
2014,42,65+,4603.911410511048
2014,44,18 and under,2465.202732242961
2014,44,19-25,11963.262720885132
2014,44,26-34,27640.778320499387
2014,44,35-54,30890.184033587473
2014,44,55-64,26474.986757445608
2014,44,65+,6503.335411882851
2014,45,18 and under,2056.045693949699
2014,45,19-25,12037.40154784945
2014,45,26-34,23392.640238371994
2014,45,35-54,26511.115975121138
2014,45,55-64,22982.57580571851
2014,45,65+,3941.570135430785
2014,46,18 and under,6789.447072471092
2014,46,19-25,17899.4355020251
2014,46,26-34,31240.160973703936
2014,46,35-54,31355.352632371185
2014,46,55-64,34863.56762571817
2014,46,65+,3656.6416656809656
2014,47,18 and under,4972.582457305564
2014,47,19-25,14110.042844250145
2014,47,26-34,18382.19690273959
2014,47,35-54,27456.322460503776
2014,47,55-64,14481.043315575456
2014,47,65+,4647.941730534891
2014,48,18 and under,4129.038057993533
2014,48,19-25,15887.51670031533
2014,48,26-34,30099.359266011346
2014,48,35-54,34812.40013815725
2014,48,55-64,33026.13661353281
2014,48,65+,7198.835908073778
2014,49,18 and under,10832.298928894312
2014,49,19-25,18274.490423898013
2014,49,26-34,24797.47270034944
2014,49,35-54,33653.17833864512
2014,49,55-64,28080.40049508543
2014,49,65+,4875.995622000959
2014,50,18 and under,2074.9135270923252
2014,50,19-25,13028.603630616688
2014,50,26-34,20931.275969450046
2014,50,35-54,30564.142260191715
2014,50,55-64,29720.19612874421
2014,50,65+,5455.209763588452
2014,51,18 and under,3829.654733355227
2014,51,19-25,13688.884002974977
2014,51,26-34,28084.898649658844
2014,51,35-54,36824.26879134368
2014,51,55-64,31262.602365470782
2014,51,65+,7640.470373870983
2014,53,18 and under,6555.9416476982615
2014,53,19-25,13202.839805467293
2014,53,26-34,34824.83053996494
2014,53,35-54,34525.06665031683
2014,53,55-64,29007.3429103321
2014,53,65+,3466.6320759842483
2014,54,18 and under,1429.5106321432424
2014,54,19-25,8750.596384626419
2014,54,26-34,22173.822302271496
2014,54,35-54,24897.703883577306
2014,54,55-64,27110.553696228293
2014,54,65+,3649.579667127359
2014,55,18 and under,5312.093261314086
2014,55,19-25,12169.187831945477
2014,55,26-34,29192.392860410917
2014,55,35-54,33773.423518537056
2014,55,55-64,33985.75610636257
2014,55,65+,4037.386968636229
2014,56,18 and under,2899.0466842424285
2014,56,19-25,18586.439483720864
2014,56,26-34,33932.770492529744
2014,56,35-54,43205.69107853441
2014,56,55-64,31150.97081745747
2014,56,65+,6236.901877032098
2015,1,18 and under,8567.523230201192
2015,1,19-25,13018.563843161375
2015,1,26-34,27330.43800016801
2015,1,35-54,28347.13491370745
2015,1,55-64,21938.970798055016
2015,1,65+,6205.975117149531
2015,2,18 and under,4311.835652280818
2015,2,19-25,18001.122896323384
2015,2,26-34,31886.095237307796
2015,2,35-54,36785.72474655609
2015,2,55-64,34390.18448596813
2015,2,65+,5901.568425204209
2015,4,18 and under,5151.8408988285855
2015,4,19-25,12478.930967624821
2015,4,26-34,26399.477041856928
2015,4,35-54,28490.01327532839
2015,4,55-64,22353.838104643208
2015,4,65+,4132.404832440783
2015,5,18 and under,3446.3989860108154
2015,5,19-25,13744.056749755602
2015,5,26-34,28329.69456129956
2015,5,35-54,30389.118381674878
2015,5,55-64,20697.351588019188
2015,5,65+,4574.155210175418
2015,6,18 and under,3661.877962018144
2015,6,19-25,12412.58740180391
2015,6,26-34,24945.36705822454
2015,6,35-54,33163.14917234981
2015,6,55-64,27959.31005960447
2015,6,65+,7783.855358335748
2015,8,18 and under,4782.21187045999
2015,8,19-25,13865.861782861679
2015,8,26-34,30180.587836343235
2015,8,35-54,33993.50109103003
2015,8,55-64,32712.949903637567
2015,8,65+,7645.622915785931
2015,9,18 and under,2112.8942392303898
2015,9,19-25,11356.406492159485
2015,9,26-34,25798.672300442264
2015,9,35-54,34052.82060593445
2015,9,55-64,37091.92971026784
2015,9,65+,4565.3616516111715
2015,10,18 and under,3483.733239723705
2015,10,19-25,12643.039624713818
2015,10,26-34,24542.19382446787
2015,10,35-54,33852.95117179942
2015,10,55-64,27785.47468848973
2015,10,65+,5295.256660716179
2015,11,18 and under,2955.018864467959
2015,11,19-25,9034.161068787653
2015,11,26-34,22658.720841680482
2015,11,35-54,26405.851676223152
2015,11,55-64,21848.190239420015
2015,11,65+,7119.877001798731
2015,12,18 and under,3856.7892832589046
2015,12,19-25,10421.977158376132
2015,12,26-34,23443.088964304075
2015,12,35-54,30567.92676229765
2015,12,55-64,21889.572038118127
2015,12,65+,4424.253532562119
2015,13,18 and under,4763.543165090466
2015,13,19-25,16654.785328330836
2015,13,26-34,25290.96450716866
2015,13,35-54,30482.96091131
2015,13,55-64,23366.785939608286
2015,13,65+,9437.639015709865
2015,15,18 and under,3947.158145014199
2015,15,19-25,11707.111452947662
2015,15,26-34,27991.710413972844
2015,15,35-54,32137.128272649505
2015,15,55-64,28270.079220392574
2015,15,65+,6951.665713353203
2015,16,18 and under,4004.214409832657
2015,16,19-25,13511.387867987121
2015,16,26-34,23864.448010247812
2015,16,35-54,36240.014514576564
2015,16,55-64,22991.5088969989
2015,16,65+,4112.250503381127
2015,17,18 and under,1867.3937606067886
2015,17,19-25,11913.353227768812
2015,17,26-34,25017.323795849537
2015,17,35-54,32816.958816875805
2015,17,55-64,27391.09222019652
2015,17,65+,4988.688612828493
2015,18,18 and under,6997.019706831362
2015,18,19-25,11201.142941200816
2015,18,26-34,32073.280802959518
2015,18,35-54,37011.97083403552
2015,18,55-64,24501.518046161058
2015,18,65+,4353.416561577596
2015,19,18 and under,6803.435831248171
2015,19,19-25,17352.978036950677
2015,19,26-34,30448.622543774825
2015,19,35-54,31007.594454578353
2015,19,55-64,25400.7329212933
2015,19,65+,3053.658060710696
2015,20,18 and under,9289.25568852043
2015,20,19-25,17867.286885747566
2015,20,26-34,26399.6939493416
2015,20,35-54,30957.654428034995
2015,20,55-64,26193.5325490379
2015,20,65+,5635.466834766159
2015,21,18 and under,6940.48817596852
2015,21,19-25,15758.734098294972
2015,21,26-34,27670.68833038711
2015,21,35-54,26132.48100942518
2015,21,55-64,21620.494423869197
2015,21,65+,4531.053533953641
2015,22,18 and under,25464.728021629187
2015,22,19-25,13479.667401700179
2015,22,26-34,26898.234579789616
2015,22,35-54,32592.549717034464
2015,22,55-64,27643.25944159836
2015,22,65+,4684.599639970841
2015,23,18 and under,8293.696902395777
2015,23,19-25,11582.437881556363
2015,23,26-34,20655.045839574734
2015,23,35-54,30201.324815295677
2015,23,55-64,28198.997626657445
2015,23,65+,4329.583117658914
2015,24,18 and under,1995.2602020147806
2015,24,19-25,17636.42647984641
2015,24,26-34,27763.50706966263
2015,24,35-54,38627.66626609993
2015,24,55-64,37066.33353403
2015,24,65+,6840.403323015781
2015,25,18 and under,5789.409172217494
2015,25,19-25,10258.095534016486
2015,25,26-34,27903.425463969983
2015,25,35-54,34494.436554297696
2015,25,55-64,37526.907134217574
2015,25,65+,8832.589418214735
2015,26,18 and under,14317.57913542403
2015,26,19-25,12819.650551574323
2015,26,26-34,20289.85814451794
2015,26,35-54,30368.842520065722
2015,26,55-64,28320.69547191188
2015,26,65+,5129.944950622749
2015,27,18 and under,4607.44097947721
2015,27,19-25,15358.472316049869
2015,27,26-34,26362.272032904228
2015,27,35-54,39370.414648702266
2015,27,55-64,33848.831391312815
2015,27,65+,4782.6265779185005
2015,28,18 and under,225.02317954686288
2015,28,19-25,12876.95227157206
2015,28,26-34,20273.542040284367
2015,28,35-54,28322.065778454977
2015,28,55-64,19496.833954810925
2015,28,65+,5377.65125988411
2015,29,18 and under,1924.1558492070358
2015,29,19-25,13355.085604929152
2015,29,26-34,26675.06712178318
2015,29,35-54,32528.55398515997
2015,29,55-64,30656.02524309576
2015,29,65+,7853.853036374862
2015,30,18 and under,2342.798939024619
2015,30,19-25,12534.853440482548
2015,30,26-34,28621.595690681992
2015,30,35-54,31454.522878125543
2015,30,55-64,22596.502156041744
2015,30,65+,7285.116322039077
2015,31,18 and under,6665.907035287098
2015,31,19-25,13943.72100153561
2015,31,26-34,27046.825563019607
2015,31,35-54,35462.20670802987
2015,31,55-64,31518.432036568905
2015,31,65+,10992.474546741912
2015,32,18 and under,1078.715586385308
2015,32,19-25,14269.952813989856
2015,32,26-34,27745.247675951097
2015,32,35-54,38638.71899288761
2015,32,55-64,23184.173975546066
2015,32,65+,5485.625653035732
2015,33,18 and under,6738.563512275592
2015,33,19-25,14925.18823410671
2015,33,26-34,26743.133044495888
2015,33,35-54,36826.51355050044
2015,33,55-64,42522.171106758244
2015,33,65+,6727.124512697792
2015,34,18 and under,2805.4362255550477
2015,34,19-25,16324.872842021943
2015,34,26-34,21649.40403389638
2015,34,35-54,36134.7789903582
2015,34,55-64,31512.65576803621
2015,34,65+,7454.329884464851
2015,35,18 and under,727.0829854284286
2015,35,19-25,14776.0939155577
2015,35,26-34,22654.34631867402
2015,35,35-54,33193.02292590311
2015,35,55-64,24605.078543218326
2015,35,65+,3319.2570842870673
2015,36,18 and under,1754.400695368509
2015,36,19-25,9569.183877672878
2015,36,26-34,22599.085815066916
2015,36,35-54,33462.9863930695
2015,36,55-64,28124.47561268218
2015,36,65+,6402.292266369129
2015,37,18 and under,3402.7630681850574
2015,37,19-25,10886.768603353708
2015,37,26-34,23182.18662812627
2015,37,35-54,33891.84271196526
2015,37,55-64,24871.89887374195
2015,37,65+,4727.067206883178
2015,38,18 and under,11369.660838638945
2015,38,19-25,23238.793195617567
2015,38,26-34,32173.438609717436
2015,38,35-54,34974.50512263832
2015,38,55-64,32070.967217298956
2015,38,65+,5166.502274228904
2015,39,18 and under,14582.465072932388
2015,39,19-25,13281.29318766843
2015,39,26-34,28615.056520087375
2015,39,35-54,28963.595138803666
2015,39,55-64,24072.064487230837
2015,39,65+,5651.686767757234
2015,40,18 and under,8429.167296333624
2015,40,19-25,17128.65910800907
2015,40,26-34,24231.364442889
2015,40,35-54,33073.91371063625
2015,40,55-64,20236.505900106025
2015,40,65+,6519.069804333166
2015,41,18 and under,1400.9219360427553
2015,41,19-25,12218.501060874525
2015,41,26-34,24259.96006965433
2015,41,35-54,32121.93008613758
2015,41,55-64,21936.14334986901
2015,41,65+,5721.15700974642
2015,42,18 and under,4762.930472107986
2015,42,19-25,14178.987946209894
2015,42,26-34,25039.804265272247
2015,42,35-54,32845.3718202158
2015,42,55-64,29003.969914346424
2015,42,65+,4835.868322286671
2015,44,18 and under,3590.810784437296
2015,44,19-25,13857.743661800792
2015,44,26-34,26194.27242293083
2015,44,35-54,41201.484859808785
2015,44,55-64,29906.871012993983
2015,44,65+,10178.145887251892
2015,45,18 and under,3412.392589012171
2015,45,19-25,13091.147320339152
2015,45,26-34,28078.490422370767
2015,45,35-54,31890.12901514046
2015,45,55-64,24932.97450625525
2015,45,65+,5855.4441660466455
2015,46,18 and under,5642.615654898942
2015,46,19-25,14459.764660561263
2015,46,26-34,28671.962534154864
2015,46,35-54,40293.07567145717
2015,46,55-64,25258.333310991984
2015,46,65+,6417.85751187668
2015,47,18 and under,4391.192548884798
2015,47,19-25,12780.62770768561
2015,47,26-34,18558.75791132495
2015,47,35-54,33385.62712965939
2015,47,55-64,26425.575874914124
2015,47,65+,8197.14375967768
2015,48,18 and under,6029.082163645996
2015,48,19-25,14943.85717804933
2015,48,26-34,26431.514644280887
2015,48,35-54,33555.12178908774
2015,48,55-64,34795.96586585233
2015,48,65+,7579.629562999129
2015,49,18 and under,8513.713360575308
2015,49,19-25,14552.003252922497
2015,49,26-34,28334.7195577743
2015,49,35-54,33610.333085815866
2015,49,55-64,32017.350945998915
2015,49,65+,4937.292905374216
2015,50,18 and under,3935.455017992669
2015,50,19-25,13980.985688477422
2015,50,26-34,25586.578448194694
2015,50,35-54,30456.53430260466
2015,50,55-64,23763.365140393787
2015,50,65+,7765.000564581484
2015,51,18 and under,5333.121721373348
2015,51,19-25,11580.984025083122
2015,51,26-34,27461.608807987966
2015,51,35-54,36568.92863540932
2015,51,55-64,25718.904478608114
2015,51,65+,8912.934152914275
2015,53,18 and under,6345.047206586119
2015,53,19-25,15405.64533619132
2015,53,26-34,32439.70806546929
2015,53,35-54,34975.42733077741
2015,53,55-64,26202.82409494856
2015,53,65+,6201.653924488339
2015,54,18 and under,547.2134181549682
2015,54,19-25,12888.107344503105
2015,54,26-34,28550.27208913663
2015,54,35-54,27087.811842065792
2015,54,55-64,20636.59153947718
2015,54,65+,5000.997639746575
2015,55,18 and under,7246.698797538817
2015,55,19-25,14918.467157715952
2015,55,26-34,22297.695873757042
2015,55,35-54,38758.38381716441
2015,55,55-64,37040.60453909207
2015,55,65+,5803.399898632171
2015,56,18 and under,5093.520408194396
2015,56,19-25,17203.08879577757
2015,56,26-34,34373.60465066579
2015,56,35-54,40405.238992606806
2015,56,55-64,34724.91004006408
2015,56,65+,7918.0050935042955
2016,1,18 and under,3051.4202955289516
2016,1,19-25,15206.147800147734
2016,1,26-34,28802.123792492475
2016,1,35-54,28885.87212162797
2016,1,55-64,23892.682156300743
2016,1,65+,3875.606740821408
2016,2,18 and under,8299.152370038973
2016,2,19-25,20254.701461592762
2016,2,26-34,36153.519453309775
2016,2,35-54,37251.3791665065
2016,2,55-64,26256.339106278327
2016,2,65+,8438.137135008299
2016,4,18 and under,4461.030418494284
2016,4,19-25,12252.622261915358
2016,4,26-34,26979.10079966493
2016,4,35-54,32862.5310339326
2016,4,55-64,27949.31365024155
2016,4,65+,4301.617476431187
2016,5,18 and under,4794.180135490993
2016,5,19-25,18187.235002923288
2016,5,26-34,25457.868811285174
2016,5,35-54,31966.398257930075
2016,5,55-64,22535.25429652625
2016,5,65+,5919.131625910444
2016,6,18 and under,3318.941025724459
2016,6,19-25,14142.487940513913
2016,6,26-34,29026.956291676423
2016,6,35-54,34914.085973683126
2016,6,55-64,30404.55287589604
2016,6,65+,7036.05490810323
2016,8,18 and under,12205.921014764695
2016,8,19-25,17976.82641745005
2016,8,26-34,27953.382381214007
2016,8,35-54,35622.341210554514
2016,8,55-64,32558.17863755051
2016,8,65+,6652.4492875196065
2016,9,18 and under,4876.202436625146
2016,9,19-25,13876.426534435983
2016,9,26-34,31567.811109835835
2016,9,35-54,33956.68506048297
2016,9,55-64,35267.43624057552
2016,9,65+,7672.657151227395
2016,10,18 and under,4265.034243206321
2016,10,19-25,16547.5258752264
2016,10,26-34,29739.68170388107
2016,10,35-54,36076.63870455885
2016,10,55-64,27305.578835916265
2016,10,65+,5633.680235101591
2016,11,18 and under,1525.16204442705
2016,11,19-25,9891.021983426912
2016,11,26-34,22602.54495262887
2016,11,35-54,29786.089381545335
2016,11,55-64,27942.063141072435
2016,11,65+,6797.579144141712
2016,12,18 and under,4094.447182319738
2016,12,19-25,12663.245421594858
2016,12,26-34,26374.883507443137
2016,12,35-54,30692.94844710578
2016,12,55-64,22964.071342336923
2016,12,65+,4579.825877358976
2016,13,18 and under,5668.998252941343
2016,13,19-25,11618.08240311128
2016,13,26-34,22830.672726513072
2016,13,35-54,37503.98860826872
2016,13,55-64,26393.27044415588
2016,13,65+,3373.7084083899795
2016,15,18 and under,6031.084438585604
2016,15,19-25,15469.55438258043
2016,15,26-34,26509.603706809878
2016,15,35-54,34363.18986815549
2016,15,55-64,26985.343896726263
2016,15,65+,7929.945517465899
2016,16,18 and under,8203.88591824693
2016,16,19-25,16860.146066874076
2016,16,26-34,25617.31973750377
2016,16,35-54,31416.496597503352
2016,16,55-64,20309.273214033885
2016,16,65+,3590.766920071907
2016,17,18 and under,5870.8017307343325
2016,17,19-25,11798.54132488115
2016,17,26-34,26543.343747954208
2016,17,35-54,39331.958398515664
2016,17,55-64,27546.86991791023
2016,17,65+,5911.508884435182
2016,18,18 and under,11866.655978433972
2016,18,19-25,13684.66524664562
2016,18,26-34,33882.98487706967
2016,18,35-54,34250.4775714309
2016,18,55-64,28824.476905128802
2016,18,65+,5668.2358040263225
2016,19,18 and under,3456.3789183709437
2016,19,19-25,16983.35207690792
2016,19,26-34,30537.289818263835
2016,19,35-54,40260.138502416805
2016,19,55-64,28650.704917588657
2016,19,65+,4743.9831660005075
2016,20,18 and under,10750.012067217845
2016,20,19-25,15643.100474999901
2016,20,26-34,29017.018818397857
2016,20,35-54,33284.64891838045
2016,20,55-64,25334.217384781354
2016,20,65+,10230.779847840027
2016,21,18 and under,3162.3906958242083
2016,21,19-25,13537.307764353685
2016,21,26-34,26428.879674069896
2016,21,35-54,36717.70303232124
2016,21,55-64,19495.168838728052
2016,21,65+,3560.1060639826965
2016,22,18 and under,5731.585450465457
2016,22,19-25,13390.759335466519
2016,22,26-34,26811.7915027253
2016,22,35-54,34504.79220554034
2016,22,55-64,31484.348218918658
2016,22,65+,7017.265465691582
2016,23,18 and under,6115.165722214924
2016,23,19-25,10697.113509097373
2016,23,26-34,25140.654951880286
2016,23,35-54,31425.86313256584
2016,23,55-64,26913.088332665135
2016,23,65+,5217.192802001898
2016,24,18 and under,5051.92620970025
2016,24,19-25,15917.519296239263
2016,24,26-34,28448.899882033595
2016,24,35-54,40185.629159965654
2016,24,55-64,31006.34047388111
2016,24,65+,8782.316715187715
2016,25,18 and under,5652.8127181972895
2016,25,19-25,12150.915550594771
2016,25,26-34,30256.89140744158
2016,25,35-54,36206.19847630034
2016,25,55-64,33408.40485416742
2016,25,65+,5572.621360722104
2016,26,18 and under,3950.874820932334
2016,26,19-25,12918.221203185716
2016,26,26-34,24893.517427353436
2016,26,35-54,31234.081006282864
2016,26,55-64,24086.572271164598
2016,26,65+,4109.253200843432
2016,27,18 and under,8224.95252397316
2016,27,19-25,13307.2138596809
2016,27,26-34,30200.820666398206
2016,27,35-54,42307.85441083077
2016,27,55-64,32809.60322919218
2016,27,65+,4174.978417732351
2016,28,18 and under,2680.9931511281648
2016,28,19-25,11968.80899960023
2016,28,26-34,28825.25129622345
2016,28,35-54,26026.02295869582
2016,28,55-64,26645.991984310243
2016,28,65+,4067.62995716797
2016,29,18 and under,11976.22580816553
2016,29,19-25,14855.56234461155
2016,29,26-34,31600.239255859127
2016,29,35-54,35421.09264852117
2016,29,55-64,27244.15486746537
2016,29,65+,6282.142291070929
2016,30,18 and under,8599.355350525724
2016,30,19-25,14934.375151626806
2016,30,26-34,28513.93207373636
2016,30,35-54,32623.84189558317
2016,30,55-64,25529.491923747893
2016,30,65+,6638.567786682838
2016,31,18 and under,6629.49594313203
2016,31,19-25,13894.465234753407
2016,31,26-34,30670.119223010362
2016,31,35-54,41882.87669736858
2016,31,55-64,31424.275817930295
2016,31,65+,5378.198099806249
2016,32,18 and under,3296.0815620783683
2016,32,19-25,16405.360517362667
2016,32,26-34,25370.294184019043
2016,32,35-54,35120.90513962333
2016,32,55-64,21267.604766154327
2016,32,65+,5597.324648987678
2016,33,18 and under,1592.8324393445741
2016,33,19-25,15987.854693218713
2016,33,26-34,29168.101746995584
2016,33,35-54,36703.882020727804
2016,33,55-64,31830.82684999037
2016,33,65+,7094.223455936535
2016,34,18 and under,4905.443673070213
2016,34,19-25,10701.141956846199
2016,34,26-34,29336.0024962153
2016,34,35-54,38911.037402960406
2016,34,55-64,31803.159930282025
2016,34,65+,9188.671017977429
2016,35,18 and under,4832.350932924111
2016,35,19-25,15249.914334961215
2016,35,26-34,22702.45605019975
2016,35,35-54,30971.969403112213
2016,35,55-64,24818.114665626767
2016,35,65+,5289.005151723766
2016,36,18 and under,4142.2157308023025
2016,36,19-25,9373.572136493343
2016,36,26-34,25974.286747908896
2016,36,35-54,31364.5060542875
2016,36,55-64,26180.658242889884
2016,36,65+,6223.241848258219
2016,37,18 and under,3763.87423100817
2016,37,19-25,12289.702036365277
2016,37,26-34,25289.57091487921
2016,37,35-54,31114.05451098022
2016,37,55-64,25855.61548699073
2016,37,65+,4317.714267671989
2016,38,18 and under,3817.85133008695
2016,38,19-25,31186.365552590873
2016,38,26-34,31672.46766178815
2016,38,35-54,38942.62873995274
2016,38,55-64,28650.916967265843
2016,38,65+,8698.39710415459
2016,39,18 and under,5647.94056760329
2016,39,19-25,13891.068730803188
2016,39,26-34,29357.45262217345
2016,39,35-54,35975.02332300165
2016,39,55-64,27200.9947381883
2016,39,65+,6452.398663197217
2016,40,18 and under,233.3747437592676
2016,40,19-25,14262.81876073263
2016,40,26-34,32385.8434538906
2016,40,35-54,37401.47506111478
2016,40,55-64,24565.08552671492
2016,40,65+,4710.979223335599
2016,41,18 and under,5028.9585266147815
2016,41,19-25,14581.126128662287
2016,41,26-34,24393.934364059765
2016,41,35-54,34841.79435567493
2016,41,55-64,23257.84481887132
2016,41,65+,4463.93477336329
2016,42,18 and under,11289.946328607999
2016,42,19-25,14127.147124941812
2016,42,26-34,29584.557036126633
2016,42,35-54,35910.1034656408
2016,42,55-64,29685.862342071916
2016,42,65+,6546.839249402843
2016,44,18 and under,6031.5012501486435
2016,44,19-25,12850.652423099347
2016,44,26-34,25677.981584783123
2016,44,35-54,35510.03098832232
2016,44,55-64,30458.291054635927
2016,44,65+,8807.796836795782
2016,45,18 and under,3142.012825116432
2016,45,19-25,12450.349292491228
2016,45,26-34,23912.041434686656
2016,45,35-54,31716.01503778496
2016,45,55-64,24265.466887254843
2016,45,65+,4466.937975186657
2016,46,18 and under,6678.6521707624415
2016,46,19-25,19119.383920666973
2016,46,26-34,27307.20189393708
2016,46,35-54,39928.344286848136
2016,46,55-64,34544.270376555534
2016,46,65+,9158.07692353092
2016,47,18 and under,7761.560864842933
2016,47,19-25,12587.724768574693
2016,47,26-34,20425.78096173342
2016,47,35-54,30450.44612819826
2016,47,55-64,28056.088757057296
2016,47,65+,4615.88545094046
2016,48,18 and under,2424.266809275388
2016,48,19-25,15383.41962878888
2016,48,26-34,34061.087018162485
2016,48,35-54,33117.54838112205
2016,48,55-64,28541.82429854985
2016,48,65+,8879.54963042157
2016,49,18 and under,5971.9596190104885
2016,49,19-25,18213.281877740836
2016,49,26-34,26207.025903091264
2016,49,35-54,32240.828162168174
2016,49,55-64,33939.78082380025
2016,49,65+,5293.860362486976
2016,50,18 and under,8860.675661373672
2016,50,19-25,17417.786832119116
2016,50,26-34,29320.596808276627
2016,50,35-54,29726.610020358596
2016,50,55-64,27199.50103800676
2016,50,65+,7197.562620540317
2016,51,18 and under,2952.9865973837077
2016,51,19-25,14381.404412442316
2016,51,26-34,31066.936480319735
2016,51,35-54,33573.97193155617
2016,51,55-64,29539.763911717964
2016,51,65+,8141.304609100626
2016,53,18 and under,974.6161293805666
2016,53,19-25,15144.606180422757
2016,53,26-34,27984.7421942689
2016,53,35-54,37124.16952157518
2016,53,55-64,32592.552990440974
2016,53,65+,4328.258903673621
2016,54,18 and under,4650.857523851391
2016,54,19-25,12641.701662425294
2016,54,26-34,27284.143051313535
2016,54,35-54,26247.692787772306
2016,54,55-64,20827.165090262875
2016,54,65+,3525.340478472929
2016,55,18 and under,2591.9192463337395
2016,55,19-25,14925.841093418236
2016,55,26-34,25998.12035970802
2016,55,35-54,40151.1482440503
2016,55,55-64,28822.479296916863
2016,55,65+,5633.990002143107
2016,56,18 and under,9089.670085075248
2016,56,19-25,21275.854685162485
2016,56,26-34,46757.46207624565
2016,56,35-54,42148.17302722447
2016,56,55-64,37382.779396079684
2016,56,65+,5523.239672597051
2017,1,18 and under,3434.9872737932715
2017,1,19-25,13524.957945869372
2017,1,26-34,27293.207489593766
2017,1,35-54,27704.22104410889
