year,periodName,value,month_year,state_code
2002,June,5544287.0,2002-06,39
2002,May,5530084.0,2002-05,39
2002,April,5491459.0,2002-04,39
2002,March,5472785.0,2002-03,39
2002,February,5461986.0,2002-02,39
2002,January,5411856.0,2002-01,39
2019,December,1779729.0,2019-12,40
2019,November,1792528.0,2019-11,40
2019,October,1792005.0,2019-10,40
2019,September,1786547.0,2019-09,40
2019,August,1776190.0,2019-08,40
2019,July,1787908.0,2019-07,40
2019,June,1789127.0,2019-06,40
2019,May,1777734.0,2019-05,40
2019,April,1778121.0,2019-04,40
2019,March,1777744.0,2019-03,40
2019,February,1770425.0,2019-02,40
2019,January,1758556.0,2019-01,40
2018,December,1773971.0,2018-12,40
2018,November,1786086.0,2018-11,40
2018,October,1783333.0,2018-10,40
2018,September,1778117.0,2018-09,40
2018,August,1770255.0,2018-08,40
2018,July,1787636.0,2018-07,40
2018,June,1790276.0,2018-06,40
2018,May,1779560.0,2018-05,40
2018,April,1777385.0,2018-04,40
2018,March,1778237.0,2018-03,40
2018,February,1769824.0,2018-02,40
2018,January,1756088.0,2018-01,40
2017,December,1767763.0,2017-12,40
2017,November,1778019.0,2017-11,40
2017,October,1772843.0,2017-10,40
2017,September,1773716.0,2017-09,40
2017,August,1757724.0,2017-08,40
2017,July,1766646.0,2017-07,40
2017,June,1766252.0,2017-06,40
2017,May,1750320.0,2017-05,40
2017,April,1753077.0,2017-04,40
2017,March,1749444.0,2017-03,40
2017,February,1735698.0,2017-02,40
2017,January,1727018.0,2017-01,40
2016,December,1740365.0,2016-12,40
2016,November,1752892.0,2016-11,40
2016,October,1746317.0,2016-10,40
2016,September,1741997.0,2016-09,40
2016,August,1735831.0,2016-08,40
2016,July,1744140.0,2016-07,40
2016,June,1746669.0,2016-06,40
2016,May,1740305.0,2016-05,40
2016,April,1745406.0,2016-04,40
2016,March,1749467.0,2016-03,40
2016,February,1744109.0,2016-02,40
2016,January,1737694.0,2016-01,40
2015,December,1751656.0,2015-12,40
2015,November,1761605.0,2015-11,40
2015,October,1758248.0,2015-10,40
2015,September,1751122.0,2015-09,40
2015,August,1748488.0,2015-08,40
2015,July,1757245.0,2015-07,40
2015,June,1762268.0,2015-06,40
2015,May,1754110.0,2015-05,40
2015,April,1752869.0,2015-04,40
2015,March,1747837.0,2015-03,40
2015,February,1738946.0,2015-02,40
2015,January,1732811.0,2015-01,40
2014,December,1740173.0,2014-12,40
2014,November,1749333.0,2014-11,40
2014,October,1742880.0,2014-10,40
2014,September,1726164.0,2014-09,40
2014,August,1713416.0,2014-08,40
2014,July,1717780.0,2014-07,40
2014,June,1719319.0,2014-06,40
2014,May,1706039.0,2014-05,40
2014,April,1706774.0,2014-04,40
2014,March,1704866.0,2014-03,40
2014,February,1692892.0,2014-02,40
2014,January,1691898.0,2014-01,40
2013,December,1702967.0,2013-12,40
2013,November,1718870.0,2013-11,40
2013,October,1707125.0,2013-10,40
2013,September,1712658.0,2013-09,40
2013,August,1705540.0,2013-08,40
2013,July,1714033.0,2013-07,40
2013,June,1718021.0,2013-06,40
2013,May,1709130.0,2013-05,40
2013,April,1709066.0,2013-04,40
2013,March,1702028.0,2013-03,40
2013,February,1692504.0,2013-02,40
2013,January,1690387.0,2013-01,40
2012,December,1716186.0,2012-12,40
2012,November,1731044.0,2012-11,40
2012,October,1729648.0,2012-10,40
2012,September,1719780.0,2012-09,40
2012,August,1707439.0,2012-08,40
2012,July,1716660.0,2012-07,40
2012,June,1723187.0,2012-06,40
2012,May,1707759.0,2012-05,40
2012,April,1707336.0,2012-04,40
2012,March,1699414.0,2012-03,40
2012,February,1681254.0,2012-02,40
2012,January,1671383.0,2012-01,40
2011,December,1686222.0,2011-12,40
2011,November,1693906.0,2011-11,40
2011,October,1684949.0,2011-10,40
2011,September,1679303.0,2011-09,40
2011,August,1668435.0,2011-08,40
2011,July,1671240.0,2011-07,40
2011,June,1674593.0,2011-06,40
2011,May,1665096.0,2011-05,40
2011,April,1667883.0,2011-04,40
2011,March,1657929.0,2011-03,40
2011,February,1636887.0,2011-02,40
2011,January,1634572.0,2011-01,40
2010,December,1652089.0,2010-12,40
2010,November,1661378.0,2010-11,40
2010,October,1657987.0,2010-10,40
2010,September,1652909.0,2010-09,40
2010,August,1654052.0,2010-08,40
2010,July,1661825.0,2010-07,40
2010,June,1664150.0,2010-06,40
2010,May,1650748.0,2010-05,40
2010,April,1655011.0,2010-04,40
2010,March,1631954.0,2010-03,40
2010,February,1619032.0,2010-02,40
2010,January,1616523.0,2010-01,40
2009,December,1629497.0,2009-12,40
2009,November,1651167.0,2009-11,40
2009,October,1645560.0,2009-10,40
2009,September,1645616.0,2009-09,40
2009,August,1654932.0,2009-08,40
2009,July,1669234.0,2009-07,40
2009,June,1671495.0,2009-06,40
2009,May,1653794.0,2009-05,40
2009,April,1660606.0,2009-04,40
2009,March,1648735.0,2009-03,40
2009,February,1644664.0,2009-02,40
2009,January,1648977.0,2009-01,40
2008,December,1678386.0,2008-12,40
2008,November,1697240.0,2008-11,40
2008,October,1699539.0,2008-10,40
2008,September,1692544.0,2008-09,40
2008,August,1689027.0,2008-08,40
2008,July,1697611.0,2008-07,40
2008,June,1695631.0,2008-06,40
2008,May,1677065.0,2008-05,40
2008,April,1679666.0,2008-04,40
2008,March,1665279.0,2008-03,40
2008,February,1651223.0,2008-02,40
2008,January,1649761.0,2008-01,40
2007,December,1660322.0,2007-12,40
2007,November,1677234.0,2007-11,40
2007,October,1665493.0,2007-10,40
2007,September,1659639.0,2007-09,40
2007,August,1655523.0,2007-08,40
2007,July,1668063.0,2007-07,40
2007,June,1670559.0,2007-06,40
2007,May,1648427.0,2007-05,40
2007,April,1649129.0,2007-04,40
2007,March,1648496.0,2007-03,40
2007,February,1632226.0,2007-02,40
2007,January,1630769.0,2007-01,40
2006,December,1656800.0,2006-12,40
2006,November,1662627.0,2006-11,40
2006,October,1660187.0,2006-10,40
2006,September,1648376.0,2006-09,40
2006,August,1651993.0,2006-08,40
2006,July,1659613.0,2006-07,40
2006,June,1663589.0,2006-06,40
2006,May,1641588.0,2006-05,40
2006,April,1641308.0,2006-04,40
2006,March,1635459.0,2006-03,40
2006,February,1623218.0,2006-02,40
2006,January,1620415.0,2006-01,40
2005,December,1640087.0,2005-12,40
2005,November,1649498.0,2005-11,40
2005,October,1648966.0,2005-10,40
2005,September,1635655.0,2005-09,40
2005,August,1634756.0,2005-08,40
2005,July,1640869.0,2005-07,40
2005,June,1638459.0,2005-06,40
2005,May,1621184.0,2005-05,40
2005,April,1621600.0,2005-04,40
2005,March,1606634.0,2005-03,40
2005,February,1595313.0,2005-02,40
2005,January,1592303.0,2005-01,40
2004,December,1614308.0,2004-12,40
2004,November,1625797.0,2004-11,40
2004,October,1620798.0,2004-10,40
2004,September,1610045.0,2004-09,40
2004,August,1614410.0,2004-08,40
2004,July,1625798.0,2004-07,40
2004,June,1621227.0,2004-06,40
2004,May,1601844.0,2004-05,40
2004,April,1602836.0,2004-04,40
2004,March,1591421.0,2004-03,40
2004,February,1582138.0,2004-02,40
2004,January,1578431.0,2004-01,40
2003,December,1593686.0,2003-12,40
2003,November,1604507.0,2003-11,40
2003,October,1599594.0,2003-10,40
2003,September,1589144.0,2003-09,40
2003,August,1592215.0,2003-08,40
2003,July,1602801.0,2003-07,40
2003,June,1608047.0,2003-06,40
2003,May,1591599.0,2003-05,40
2003,April,1595797.0,2003-04,40
2003,March,1586849.0,2003-03,40
2003,February,1579844.0,2003-02,40
2003,January,1578167.0,2003-01,40
2002,December,1596724.0,2002-12,40
2002,November,1606839.0,2002-11,40
2002,October,1611575.0,2002-10,40
2002,September,1609206.0,2002-09,40
2002,August,1608706.0,2002-08,40
2002,July,1618964.0,2002-07,40
2002,June,1624836.0,2002-06,40
2002,May,1613455.0,2002-05,40
2002,April,1612478.0,2002-04,40
2002,March,1607601.0,2002-03,40
2002,February,1600331.0,2002-02,40
2002,January,1586558.0,2002-01,40
2019,December,2028614.0,2019-12,41
2019,November,2042492.0,2019-11,41
2019,October,2045517.0,2019-10,41
2019,September,2044416.0,2019-09,41
2019,August,2041350.0,2019-08,41
2019,July,2040655.0,2019-07,41
2019,June,2030176.0,2019-06,41
2019,May,2020585.0,2019-05,41
2019,April,2012456.0,2019-04,41
2019,March,2002317.0,2019-03,41
2019,February,2002557.0,2019-02,41
2019,January,1992467.0,2019-01,41
2018,December,2010008.0,2018-12,41
2018,November,2026356.0,2018-11,41
2018,October,2027010.0,2018-10,41
2018,September,2025815.0,2018-09,41
2018,August,2021881.0,2018-08,41
2018,July,2029900.0,2018-07,41
2018,June,2020708.0,2018-06,41
2018,May,2012230.0,2018-05,41
2018,April,2003738.0,2018-04,41
2018,March,1994149.0,2018-03,41
2018,February,1994091.0,2018-02,41
2018,January,1980934.0,2018-01,41
2017,December,2002060.0,2017-12,41
2017,November,2019721.0,2017-11,41
2017,October,2022981.0,2017-10,41
2017,September,2029923.0,2017-09,41
2017,August,2024885.0,2017-08,41
2017,July,2026657.0,2017-07,41
2017,June,2015992.0,2017-06,41
2017,May,2001879.0,2017-05,41
2017,April,1996326.0,2017-04,41
2017,March,1978168.0,2017-03,41
2017,February,1966956.0,2017-02,41
2017,January,1948096.0,2017-01,41
2016,December,1966762.0,2016-12,41
2016,November,1981655.0,2016-11,41
2016,October,1979370.0,2016-10,41
2016,September,1975927.0,2016-09,41
2016,August,1973135.0,2016-08,41
2016,July,1966629.0,2016-07,41
2016,June,1955898.0,2016-06,41
2016,May,1941470.0,2016-05,41
2016,April,1930396.0,2016-04,41
2016,March,1917946.0,2016-03,41
2016,February,1906690.0,2016-02,41
2016,January,1889200.0,2016-01,41
2015,December,1902080.0,2015-12,41
2015,November,1907637.0,2015-11,41
2015,October,1903889.0,2015-10,41
2015,September,1894601.0,2015-09,41
2015,August,1892362.0,2015-08,41
2015,July,1883526.0,2015-07,41
2015,June,1873372.0,2015-06,41
2015,May,1858819.0,2015-05,41
2015,April,1842627.0,2015-04,41
2015,March,1822161.0,2015-03,41
2015,February,1818004.0,2015-02,41
2015,January,1808549.0,2015-01,41
2014,December,1825557.0,2014-12,41
2014,November,1838464.0,2014-11,41
2014,October,1841555.0,2014-10,41
2014,September,1835280.0,2014-09,41
2014,August,1830001.0,2014-08,41
2014,July,1826371.0,2014-07,41
2014,June,1814565.0,2014-06,41
2014,May,1797318.0,2014-05,41
2014,April,1784864.0,2014-04,41
2014,March,1766262.0,2014-03,41
2014,February,1756393.0,2014-02,41
2014,January,1749662.0,2014-01,41
2013,December,1763356.0,2013-12,41
2013,November,1777925.0,2013-11,41
2013,October,1774678.0,2013-10,41
2013,September,1783982.0,2013-09,41
2013,August,1781003.0,2013-08,41
2013,July,1778020.0,2013-07,41
2013,June,1769869.0,2013-06,41
2013,May,1758394.0,2013-05,41
2013,April,1748735.0,2013-04,41
2013,March,1732224.0,2013-03,41
2013,February,1731039.0,2013-02,41
2013,January,1724394.0,2013-01,41
2012,December,1748763.0,2012-12,41
2012,November,1770250.0,2012-11,41
2012,October,1785694.0,2012-10,41
2012,September,1789832.0,2012-09,41
2012,August,1791673.0,2012-08,41
2012,July,1794876.0,2012-07,41
2012,June,1794715.0,2012-06,41
2012,May,1789296.0,2012-05,41
2012,April,1784859.0,2012-04,41
2012,March,1776050.0,2012-03,41
2012,February,1773917.0,2012-02,41
2012,January,1769557.0,2012-01,41
2011,December,1798602.0,2011-12,41
2011,November,1816746.0,2011-11,41
2011,October,1819091.0,2011-10,41
2011,September,1821884.0,2011-09,41
2011,August,1824668.0,2011-08,41
2011,July,1819681.0,2011-07,41
2011,June,1814282.0,2011-06,41
2011,May,1804685.0,2011-05,41
2011,April,1799739.0,2011-04,41
2011,March,1785744.0,2011-03,41
2011,February,1777028.0,2011-02,41
2011,January,1769688.0,2011-01,41
2010,December,1787102.0,2010-12,41
2010,November,1799204.0,2010-11,41
2010,October,1800884.0,2010-10,41
2010,September,1798988.0,2010-09,41
2010,August,1800750.0,2010-08,41
2010,July,1792463.0,2010-07,41
2010,June,1781220.0,2010-06,41
2010,May,1765954.0,2010-05,41
2010,April,1760383.0,2010-04,41
2010,March,1737228.0,2010-03,41
2010,February,1729397.0,2010-02,41
2010,January,1723334.0,2010-01,41
2009,December,1740797.0,2009-12,41
2009,November,1759626.0,2009-11,41
2009,October,1760247.0,2009-10,41
2009,September,1762835.0,2009-09,41
2009,August,1769779.0,2009-08,41
2009,July,1770620.0,2009-07,41
2009,June,1758913.0,2009-06,41
2009,May,1746325.0,2009-05,41
2009,April,1747598.0,2009-04,41
2009,March,1734638.0,2009-03,41
2009,February,1742676.0,2009-02,41
2009,January,1750129.0,2009-01,41
2008,December,1788363.0,2008-12,41
2008,November,1818089.0,2008-11,41
2008,October,1835318.0,2008-10,41
2008,September,1840460.0,2008-09,41
2008,August,1850255.0,2008-08,41
2008,July,1852512.0,2008-07,41
2008,June,1844798.0,2008-06,41
2008,May,1832013.0,2008-05,41
2008,April,1830376.0,2008-04,41
2008,March,1816353.0,2008-03,41
2008,February,1809765.0,2008-02,41
2008,January,1809923.0,2008-01,41
2007,December,1829145.0,2007-12,41
2007,November,1846432.0,2007-11,41
2007,October,1844020.0,2007-10,41
2007,September,1841699.0,2007-09,41
2007,August,1842358.0,2007-08,41
2007,July,1838990.0,2007-07,41
2007,June,1833042.0,2007-06,41
2007,May,1815304.0,2007-05,41
2007,April,1807732.0,2007-04,41
2007,March,1798826.0,2007-03,41
2007,February,1789952.0,2007-02,41
2007,January,1785762.0,2007-01,41
2006,December,1810534.0,2006-12,41
2006,November,1819038.0,2006-11,41
2006,October,1818887.0,2006-10,41
2006,September,1809496.0,2006-09,41
2006,August,1813285.0,2006-08,41
2006,July,1806780.0,2006-07,41
2006,June,1795554.0,2006-06,41
2006,May,1775493.0,2006-05,41
2006,April,1764432.0,2006-04,41
2006,March,1745853.0,2006-03,41
2006,February,1734564.0,2006-02,41
2006,January,1726609.0,2006-01,41
2005,December,1744695.0,2005-12,41
2005,November,1753201.0,2005-11,41
2005,October,1755908.0,2005-10,41
2005,September,1750532.0,2005-09,41
2005,August,1758077.0,2005-08,41
2005,July,1752533.0,2005-07,41
2005,June,1741671.0,2005-06,41
2005,May,1726131.0,2005-05,41
2005,April,1719007.0,2005-04,41
2005,March,1701527.0,2005-03,41
2005,February,1692506.0,2005-02,41
2005,January,1686355.0,2005-01,41
2004,December,1707922.0,2004-12,41
2004,November,1718277.0,2004-11,41
2004,October,1718708.0,2004-10,41
2004,September,1716575.0,2004-09,41
2004,August,1725680.0,2004-08,41
2004,July,1724347.0,2004-07,41
2004,June,1715079.0,2004-06,41
2004,May,1700189.0,2004-05,41
2004,April,1696303.0,2004-04,41
2004,March,1679421.0,2004-03,41
2004,February,1673923.0,2004-02,41
2004,January,1668010.0,2004-01,41
2003,December,1693204.0,2003-12,41
2003,November,1706289.0,2003-11,41
2003,October,1709910.0,2003-10,41
2003,September,1706431.0,2003-09,41
2003,August,1714847.0,2003-08,41
2003,July,1710979.0,2003-07,41
2003,June,1705106.0,2003-06,41
2003,May,1690461.0,2003-05,41
2003,April,1687905.0,2003-04,41
2003,March,1677624.0,2003-03,41
2003,February,1675234.0,2003-02,41
2003,January,1672887.0,2003-01,41
2002,December,1692858.0,2002-12,41
2002,November,1706972.0,2002-11,41
2002,October,1720392.0,2002-10,41
2002,September,1724191.0,2002-09,41
2002,August,1727311.0,2002-08,41
2002,July,1720438.0,2002-07,41
2002,June,1708975.0,2002-06,41
2002,May,1693388.0,2002-05,41
2002,April,1683025.0,2002-04,41
2002,March,1669020.0,2002-03,41
2002,February,1666023.0,2002-02,41
2002,January,1654254.0,2002-01,41
2019,December,6229176.0,2019-12,42
2019,November,6251796.0,2019-11,42
2019,October,6256597.0,2019-10,42
2019,September,6234986.0,2019-09,42
2019,August,6227704.0,2019-08,42
2019,July,6260028.0,2019-07,42
2019,June,6226839.0,2019-06,42
2019,May,6188774.0,2019-05,42
2019,April,6173767.0,2019-04,42
2019,March,6156234.0,2019-03,42
2019,February,6155370.0,2019-02,42
2019,January,6130255.0,2019-01,42
2018,December,6170929.0,2018-12,42
2018,November,6194545.0,2018-11,42
2018,October,6195252.0,2018-10,42
2018,September,6169675.0,2018-09,42
2018,August,6154057.0,2018-08,42
2018,July,6226247.0,2018-07,42
2018,June,6191944.0,2018-06,42
2018,May,6157777.0,2018-05,42
2018,April,6128021.0,2018-04,42
2018,March,6093982.0,2018-03,42
2018,February,6086095.0,2018-02,42
2018,January,6040859.0,2018-01,42
2017,December,6084494.0,2017-12,42
2017,November,6113772.0,2017-11,42
2017,October,6117475.0,2017-10,42
2017,September,6141626.0,2017-09,42
2017,August,6116898.0,2017-08,42
2017,July,6175362.0,2017-07,42
2017,June,6155650.0,2017-06,42
2017,May,6126949.0,2017-05,42
2017,April,6129216.0,2017-04,42
2017,March,6090527.0,2017-03,42
2017,February,6062561.0,2017-02,42
2017,January,6041240.0,2017-01,42
2016,December,6075449.0,2016-12,42
2016,November,6109211.0,2016-11,42
2016,October,6110482.0,2016-10,42
2016,September,6110775.0,2016-09,42
2016,August,6112824.0,2016-08,42
2016,July,6161022.0,2016-07,42
2016,June,6136635.0,2016-06,42
2016,May,6117016.0,2016-05,42
2016,April,6099035.0,2016-04,42
2016,March,6080020.0,2016-03,42
2016,February,6063430.0,2016-02,42
2016,January,6049251.0,2016-01,42
2015,December,6091224.0,2015-12,42
2015,November,6098725.0,2015-11,42
2015,October,6096648.0,2015-10,42
2015,September,6077885.0,2015-09,42
2015,August,6099207.0,2015-08,42
2015,July,6135579.0,2015-07,42
2015,June,6129016.0,2015-06,42
2015,May,6100839.0,2015-05,42
2015,April,6064485.0,2015-04,42
2015,March,6003650.0,2015-03,42
2015,February,5994814.0,2015-02,42
2015,January,5995461.0,2015-01,42
2014,December,6045055.0,2014-12,42
2014,November,6068510.0,2014-11,42
2014,October,6072505.0,2014-10,42
2014,September,6038244.0,2014-09,42
2014,August,6034920.0,2014-08,42
2014,July,6075736.0,2014-07,42
2014,June,6067113.0,2014-06,42
2014,May,6026557.0,2014-05,42
2014,April,5999807.0,2014-04,42
2014,March,5952542.0,2014-03,42
2014,February,5915577.0,2014-02,42
2014,January,5918507.0,2014-01,42
2013,December,5956663.0,2013-12,42
2013,November,5974156.0,2013-11,42
2013,October,5942437.0,2013-10,42
2013,September,5984575.0,2013-09,42
2013,August,5994950.0,2013-08,42
2013,July,6037827.0,2013-07,42
2013,June,6025570.0,2013-06,42
2013,May,6002154.0,2013-05,42
2013,April,5971394.0,2013-04,42
2013,March,5919166.0,2013-03,42
2013,February,5905073.0,2013-02,42
2013,January,5899764.0,2013-01,42
2012,December,5968884.0,2012-12,42
2012,November,5999701.0,2012-11,42
2012,October,6003365.0,2012-10,42
2012,September,5998001.0,2012-09,42
2012,August,5968197.0,2012-08,42
2012,July,6006298.0,2012-07,42
2012,June,5999761.0,2012-06,42
2012,May,5976587.0,2012-05,42
2012,April,5943058.0,2012-04,42
2012,March,5903667.0,2012-03,42
2012,February,5868269.0,2012-02,42
2012,January,5851976.0,2012-01,42
2011,December,5929998.0,2011-12,42
2011,November,5938831.0,2011-11,42
2011,October,5921150.0,2011-10,42
2011,September,5916216.0,2011-09,42
2011,August,5907719.0,2011-08,42
2011,July,5925971.0,2011-07,42
2011,June,5912588.0,2011-06,42
2011,May,5897056.0,2011-05,42
2011,April,5882233.0,2011-04,42
2011,March,5835038.0,2011-03,42
2011,February,5799115.0,2011-02,42
2011,January,5799021.0,2011-01,42
2010,December,5864601.0,2010-12,42
2010,November,5869404.0,2010-11,42
2010,October,5870711.0,2010-10,42
2010,September,5882232.0,2010-09,42
2010,August,5899030.0,2010-08,42
2010,July,5916404.0,2010-07,42
2010,June,5884267.0,2010-06,42
2010,May,5859925.0,2010-05,42
2010,April,5845946.0,2010-04,42
2010,March,5755122.0,2010-03,42
2010,February,5715749.0,2010-02,42
2010,January,5727248.0,2010-01,42
2009,December,5783671.0,2009-12,42
2009,November,5837970.0,2009-11,42
2009,October,5833481.0,2009-10,42
2009,September,5846469.0,2009-09,42
2009,August,5897777.0,2009-08,42
2009,July,5955192.0,2009-07,42
2009,June,5932788.0,2009-06,42
2009,May,5906486.0,2009-05,42
2009,April,5916177.0,2009-04,42
2009,March,5879202.0,2009-03,42
2009,February,5899005.0,2009-02,42
2009,January,5935988.0,2009-01,42
2008,December,6058326.0,2008-12,42
2008,November,6107783.0,2008-11,42
2008,October,6139750.0,2008-10,42
2008,September,6140232.0,2008-09,42
2008,August,6162559.0,2008-08,42
2008,July,6201220.0,2008-07,42
2008,June,6168419.0,2008-06,42
2008,May,6121491.0,2008-05,42
2008,April,6108897.0,2008-04,42
2008,March,6049109.0,2008-03,42
2008,February,6020083.0,2008-02,42
2008,January,6037870.0,2008-01,42
2007,December,6094387.0,2007-12,42
2007,November,6121244.0,2007-11,42
2007,October,6092117.0,2007-10,42
2007,September,6093797.0,2007-09,42
2007,August,6104834.0,2007-08,42
2007,July,6149041.0,2007-07,42
2007,June,6111010.0,2007-06,42
2007,May,6044743.0,2007-05,42
2007,April,6017110.0,2007-04,42
2007,March,6005680.0,2007-03,42
2007,February,5960458.0,2007-02,42
2007,January,5974340.0,2007-01,42
2006,December,6066535.0,2006-12,42
2006,November,6062164.0,2006-11,42
2006,October,6059272.0,2006-10,42
2006,September,6032339.0,2006-09,42
2006,August,6060133.0,2006-08,42
2006,July,6079121.0,2006-07,42
2006,June,6045792.0,2006-06,42
2006,May,5988390.0,2006-05,42
2006,April,5965760.0,2006-04,42
2006,March,5930388.0,2006-03,42
2006,February,5896698.0,2006-02,42
2006,January,5893016.0,2006-01,42
2005,December,5964007.0,2005-12,42
2005,November,5971038.0,2005-11,42
2005,October,5982002.0,2005-10,42
2005,September,5968335.0,2005-09,42
2005,August,6012730.0,2005-08,42
2005,July,6034580.0,2005-07,42
2005,June,5980596.0,2005-06,42
2005,May,5938018.0,2005-05,42
2005,April,5914942.0,2005-04,42
2005,March,5855312.0,2005-03,42
2005,February,5830929.0,2005-02,42
2005,January,5834345.0,2005-01,42
2004,December,5918716.0,2004-12,42
2004,November,5930109.0,2004-11,42
2004,October,5918434.0,2004-10,42
2004,September,5898234.0,2004-09,42
2004,August,5937088.0,2004-08,42
2004,July,5965840.0,2004-07,42
2004,June,5911990.0,2004-06,42
2004,May,5855336.0,2004-05,42
2004,April,5837733.0,2004-04,42
2004,March,5797166.0,2004-03,42
2004,February,5775251.0,2004-02,42
2004,January,5778071.0,2004-01,42
2003,December,5850662.0,2003-12,42
2003,November,5855125.0,2003-11,42
2003,October,5847420.0,2003-10,42
2003,September,5824321.0,2003-09,42
2003,August,5861691.0,2003-08,42
2003,July,5880523.0,2003-07,42
2003,June,5862182.0,2003-06,42
2003,May,5809342.0,2003-05,42
2003,April,5798779.0,2003-04,42
2003,March,5765909.0,2003-03,42
2003,February,5747015.0,2003-02,42
2003,January,5757566.0,2003-01,42
2002,December,5832437.0,2002-12,42
2002,November,5849179.0,2002-11,42
2002,October,5887418.0,2002-10,42
2002,September,5906412.0,2002-09,42
2002,August,5930187.0,2002-08,42
2002,July,5949014.0,2002-07,42
2002,June,5923336.0,2002-06,42
2002,May,5878586.0,2002-05,42
2002,April,5852296.0,2002-04,42
2002,March,5825361.0,2002-03,42
2002,February,5811452.0,2002-02,42
2002,January,5777611.0,2002-01,42
2019,December,952348.0,2019-12,72
2019,November,960875.0,2019-11,72
2019,October,971090.0,2019-10,72
2019,September,979241.0,2019-09,72
2019,August,1002849.0,2019-08,72
2019,July,1018596.0,2019-07,72
2019,June,1023787.0,2019-06,72
2019,May,1006823.0,2019-05,72
2019,April,997548.0,2019-04,72
2019,March,974091.0,2019-03,72
2019,February,979095.0,2019-02,72
2019,January,981554.0,2019-01,72
2018,December,989100.0,2018-12,72
2018,November,979703.0,2018-11,72
2018,October,976391.0,2018-10,72
2018,September,980380.0,2018-09,72
2018,August,972739.0,2018-08,72
2018,July,987085.0,2018-07,72
2018,June,992501.0,2018-06,72
2018,May,981459.0,2018-05,72
2018,April,977912.0,2018-04,72
2018,March,970768.0,2018-03,72
2018,February,968511.0,2018-02,72
2018,January,971517.0,2018-01,72
2017,December,990967.0,2017-12,72
2017,November,982641.0,2017-11,72
2017,October,927868.0,2017-10,72
2017,September,963816.0,2017-09,72
2017,August,957042.0,2017-08,72
2017,July,971884.0,2017-07,72
2017,June,977677.0,2017-06,72
2017,May,982183.0,2017-05,72
2017,April,983198.0,2017-04,72
2017,March,996317.0,2017-03,72
2017,February,1010961.0,2017-02,72
2017,January,986628.0,2017-01,72
2016,December,996653.0,2016-12,72
2016,November,983168.0,2016-11,72
2016,October,959853.0,2016-10,72
2016,September,967731.0,2016-09,72
2016,August,968481.0,2016-08,72
2016,July,981643.0,2016-07,72
2016,June,984223.0,2016-06,72
2016,May,1000012.0,2016-05,72
2016,April,996202.0,2016-04,72
2016,March,986517.0,2016-03,72
2016,February,999677.0,2016-02,72
2016,January,994389.0,2016-01,72
2015,December,1019939.0,2015-12,72
2015,November,992541.0,2015-11,72
2015,October,978564.0,2015-10,72
2015,September,983559.0,2015-09,72
2015,August,971401.0,2015-08,72
2015,July,978924.0,2015-07,72
2015,June,969226.0,2015-06,72
2015,May,965151.0,2015-05,72
2015,April,971740.0,2015-04,72
2015,March,992396.0,2015-03,72
2015,February,998876.0,2015-02,72
2015,January,1008164.0,2015-01,72
2014,December,991035.0,2014-12,72
2014,November,976414.0,2014-11,72
2014,October,970027.0,2014-10,72
2014,September,947616.0,2014-09,72
2014,August,957042.0,2014-08,72
2014,July,964583.0,2014-07,72
2014,June,978179.0,2014-06,72
2014,May,971655.0,2014-05,72
2014,April,977829.0,2014-04,72
2014,March,981440.0,2014-03,72
2014,February,983217.0,2014-02,72
2014,January,999346.0,2014-01,72
2013,December,992763.0,2013-12,72
2013,November,1003854.0,2013-11,72
2013,October,992860.0,2013-10,72
2013,September,984331.0,2013-09,72
2013,August,990978.0,2013-08,72
2013,July,997558.0,2013-07,72
2013,June,999818.0,2013-06,72
2013,May,997781.0,2013-05,72
2013,April,998640.0,2013-04,72
2013,March,1004176.0,2013-03,72
2013,February,1012707.0,2013-02,72
2013,January,1018910.0,2013-01,72
2012,December,1026308.0,2012-12,72
2012,November,1025311.0,2012-11,72
2012,October,1013086.0,2012-10,72
2012,September,1009668.0,2012-09,72
2012,August,1011437.0,2012-08,72
2012,July,1022746.0,2012-07,72
2012,June,1028870.0,2012-06,72
2012,May,1030775.0,2012-05,72
2012,April,1013178.0,2012-04,72
2012,March,1019073.0,2012-03,72
2012,February,1026179.0,2012-02,72
2012,January,1030018.0,2012-01,72
2011,December,1053875.0,2011-12,72
2011,November,1027353.0,2011-11,72
2011,October,1017332.0,2011-10,72
2011,September,1021544.0,2011-09,72
2011,August,999324.0,2011-08,72
2011,July,1011574.0,2011-07,72
2011,June,1036497.0,2011-06,72
2011,May,1018534.0,2011-05,72
2011,April,1019110.0,2011-04,72
2011,March,1019756.0,2011-03,72
2011,February,1028866.0,2011-02,72
2011,January,1052927.0,2011-01,72
2010,December,1061762.0,2010-12,72
2010,November,1069329.0,2010-11,72
2010,October,1066591.0,2010-10,72
2010,September,1056724.0,2010-09,72
2010,August,1047600.0,2010-08,72
2010,July,1041370.0,2010-07,72
2010,June,1056463.0,2010-06,72
2010,May,1053104.0,2010-05,72
2010,April,1060329.0,2010-04,72
2010,March,1065647.0,2010-03,72
2010,February,1069131.0,2010-02,72
2010,January,1084518.0,2010-01,72
2009,December,1095941.0,2009-12,72
2009,November,1087970.0,2009-11,72
2009,October,1090182.0,2009-10,72
2009,September,1077075.0,2009-09,72
2009,August,1078904.0,2009-08,72
2009,July,1083333.0,2009-07,72
