year,periodName,value,month_year,state_code
2005,March,480778.0,2005-03,30
2005,February,478157.0,2005-02,30
2005,January,476842.0,2005-01,30
2004,December,477663.0,2004-12,30
2004,November,479172.0,2004-11,30
2004,October,479997.0,2004-10,30
2004,September,481105.0,2004-09,30
2004,August,489327.0,2004-08,30
2004,July,492149.0,2004-07,30
2004,June,488972.0,2004-06,30
2004,May,481075.0,2004-05,30
2004,April,479656.0,2004-04,30
2004,March,474184.0,2004-03,30
2004,February,470656.0,2004-02,30
2004,January,469421.0,2004-01,30
2003,December,469562.0,2003-12,30
2003,November,470761.0,2003-11,30
2003,October,471788.0,2003-10,30
2003,September,471851.0,2003-09,30
2003,August,480195.0,2003-08,30
2003,July,480234.0,2003-07,30
2003,June,477091.0,2003-06,30
2003,May,471174.0,2003-05,30
2003,April,470037.0,2003-04,30
2003,March,466299.0,2003-03,30
2003,February,464446.0,2003-02,30
2003,January,464439.0,2003-01,30
2002,December,465215.0,2002-12,30
2002,November,466070.0,2002-11,30
2002,October,466281.0,2002-10,30
2002,September,466637.0,2002-09,30
2002,August,473794.0,2002-08,30
2002,July,476578.0,2002-07,30
2002,June,474667.0,2002-06,30
2002,May,466803.0,2002-05,30
2002,April,465344.0,2002-04,30
2002,March,463180.0,2002-03,30
2002,February,461201.0,2002-02,30
2002,January,460663.0,2002-01,30
2019,December,1033276.0,2019-12,31
2019,November,1037741.0,2019-11,31
2019,October,1038851.0,2019-10,31
2019,September,1029469.0,2019-09,31
2019,August,1039417.0,2019-08,31
2019,July,1051883.0,2019-07,31
2019,June,1047089.0,2019-06,31
2019,May,1037150.0,2019-05,31
2019,April,1031872.0,2019-04,31
2019,March,1029235.0,2019-03,31
2019,February,1025913.0,2019-02,31
2019,January,1020985.0,2019-01,31
2018,December,1024307.0,2018-12,31
2018,November,1027208.0,2018-11,31
2018,October,1027205.0,2018-10,31
2018,September,1018618.0,2018-09,31
2018,August,1026940.0,2018-08,31
2018,July,1040538.0,2018-07,31
2018,June,1035566.0,2018-06,31
2018,May,1025088.0,2018-05,31
2018,April,1020437.0,2018-04,31
2018,March,1016189.0,2018-03,31
2018,February,1013222.0,2018-02,31
2018,January,1006583.0,2018-01,31
2017,December,1010184.0,2017-12,31
2017,November,1013726.0,2017-11,31
2017,October,1013050.0,2017-10,31
2017,September,1006909.0,2017-09,31
2017,August,1015977.0,2017-08,31
2017,July,1027717.0,2017-07,31
2017,June,1023713.0,2017-06,31
2017,May,1013745.0,2017-05,31
2017,April,1010739.0,2017-04,31
2017,March,1005939.0,2017-03,31
2017,February,1003262.0,2017-02,31
2017,January,998762.0,2017-01,31
2016,December,1002239.0,2016-12,31
2016,November,1006374.0,2016-11,31
2016,October,1008809.0,2016-10,31
2016,September,1002390.0,2016-09,31
2016,August,1012253.0,2016-08,31
2016,July,1024842.0,2016-07,31
2016,June,1021779.0,2016-06,31
2016,May,1012586.0,2016-05,31
2016,April,1009653.0,2016-04,31
2016,March,1007297.0,2016-03,31
2016,February,1003332.0,2016-02,31
2016,January,998867.0,2016-01,31
2015,December,1004415.0,2015-12,31
2015,November,1007841.0,2015-11,31
2015,October,1008281.0,2015-10,31
2015,September,999656.0,2015-09,31
2015,August,1011025.0,2015-08,31
2015,July,1023180.0,2015-07,31
2015,June,1018405.0,2015-06,31
2015,May,1009796.0,2015-05,31
2015,April,1005518.0,2015-04,31
2015,March,1001577.0,2015-03,31
2015,February,998729.0,2015-02,31
2015,January,995765.0,2015-01,31
2014,December,1002250.0,2014-12,31
2014,November,1005222.0,2014-11,31
2014,October,1007520.0,2014-10,31
2014,September,1000190.0,2014-09,31
2014,August,1011627.0,2014-08,31
2014,July,1027311.0,2014-07,31
2014,June,1022559.0,2014-06,31
2014,May,1014937.0,2014-05,31
2014,April,1012056.0,2014-04,31
2014,March,1013261.0,2014-03,31
2014,February,1008931.0,2014-02,31
2014,January,1003942.0,2014-01,31
2013,December,1010524.0,2013-12,31
2013,November,1014028.0,2013-11,31
2013,October,1015150.0,2013-10,31
2013,September,1008650.0,2013-09,31
2013,August,1020390.0,2013-08,31
2013,July,1035401.0,2013-07,31
2013,June,1031985.0,2013-06,31
2013,May,1023824.0,2013-05,31
2013,April,1019486.0,2013-04,31
2013,March,1014958.0,2013-03,31
2013,February,1014388.0,2013-02,31
2013,January,1010747.0,2013-01,31
2012,December,1015292.0,2012-12,31
2012,November,1017295.0,2012-11,31
2012,October,1018098.0,2012-10,31
2012,September,1009407.0,2012-09,31
2012,August,1018965.0,2012-08,31
2012,July,1032121.0,2012-07,31
2012,June,1026656.0,2012-06,31
2012,May,1016857.0,2012-05,31
2012,April,1012752.0,2012-04,31
2012,March,1008872.0,2012-03,31
2012,February,1004919.0,2012-02,31
2012,January,998519.0,2012-01,31
2011,December,1005695.0,2011-12,31
2011,November,1005667.0,2011-11,31
2011,October,1006701.0,2011-10,31
2011,September,997971.0,2011-09,31
2011,August,1007483.0,2011-08,31
2011,July,1018395.0,2011-07,31
2011,June,1014404.0,2011-06,31
2011,May,1004549.0,2011-05,31
2011,April,1001678.0,2011-04,31
2011,March,996782.0,2011-03,31
2011,February,992378.0,2011-02,31
2011,January,987363.0,2011-01,31
2010,December,991004.0,2010-12,31
2010,November,993757.0,2010-11,31
2010,October,994417.0,2010-10,31
2010,September,985886.0,2010-09,31
2010,August,996507.0,2010-08,31
2010,July,1009759.0,2010-07,31
2010,June,1006269.0,2010-06,31
2010,May,995762.0,2010-05,31
2010,April,992636.0,2010-04,31
2010,March,988787.0,2010-03,31
2010,February,985427.0,2010-02,31
2010,January,980564.0,2010-01,31
2009,December,984149.0,2009-12,31
2009,November,987811.0,2009-11,31
2009,October,989561.0,2009-10,31
2009,September,984225.0,2009-09,31
2009,August,994613.0,2009-08,31
2009,July,1008451.0,2009-07,31
2009,June,1002878.0,2009-06,31
2009,May,995930.0,2009-05,31
2009,April,994052.0,2009-04,31
2009,March,988768.0,2009-03,31
2009,February,985400.0,2009-02,31
2009,January,983157.0,2009-01,31
2008,December,987857.0,2008-12,31
2008,November,991184.0,2008-11,31
2008,October,993485.0,2008-10,31
2008,September,983280.0,2008-09,31
2008,August,992635.0,2008-08,31
2008,July,1005516.0,2008-07,31
2008,June,1001715.0,2008-06,31
2008,May,992277.0,2008-05,31
2008,April,988061.0,2008-04,31
2008,March,983667.0,2008-03,31
2008,February,980653.0,2008-02,31
2008,January,976755.0,2008-01,31
2007,December,976175.0,2007-12,31
2007,November,984191.0,2007-11,31
2007,October,982987.0,2007-10,31
2007,September,974956.0,2007-09,31
2007,August,983227.0,2007-08,31
2007,July,996771.0,2007-07,31
2007,June,992626.0,2007-06,31
2007,May,981634.0,2007-05,31
2007,April,973436.0,2007-04,31
2007,March,968221.0,2007-03,31
2007,February,968192.0,2007-02,31
2007,January,962735.0,2007-01,31
2006,December,968498.0,2006-12,31
2006,November,971583.0,2006-11,31
2006,October,972004.0,2006-10,31
2006,September,963268.0,2006-09,31
2006,August,972763.0,2006-08,31
2006,July,986324.0,2006-07,31
2006,June,982096.0,2006-06,31
2006,May,971280.0,2006-05,31
2006,April,967895.0,2006-04,31
2006,March,964428.0,2006-03,31
2006,February,962516.0,2006-02,31
2006,January,957962.0,2006-01,31
2005,December,967971.0,2005-12,31
2005,November,971064.0,2005-11,31
2005,October,972331.0,2005-10,31
2005,September,964315.0,2005-09,31
2005,August,974480.0,2005-08,31
2005,July,989071.0,2005-07,31
2005,June,985071.0,2005-06,31
2005,May,976026.0,2005-05,31
2005,April,973550.0,2005-04,31
2005,March,970226.0,2005-03,31
2005,February,967865.0,2005-02,31
2005,January,963938.0,2005-01,31
2004,December,967337.0,2004-12,31
2004,November,970476.0,2004-11,31
2004,October,971449.0,2004-10,31
2004,September,964199.0,2004-09,31
2004,August,973656.0,2004-08,31
2004,July,986901.0,2004-07,31
2004,June,982550.0,2004-06,31
2004,May,972206.0,2004-05,31
2004,April,967674.0,2004-04,31
2004,March,964150.0,2004-03,31
2004,February,961147.0,2004-02,31
2004,January,958027.0,2004-01,31
2003,December,960670.0,2003-12,31
2003,November,964381.0,2003-11,31
2003,October,965164.0,2003-10,31
2003,September,956137.0,2003-09,31
2003,August,965774.0,2003-08,31
2003,July,980100.0,2003-07,31
2003,June,978031.0,2003-06,31
2003,May,967984.0,2003-05,31
2003,April,964899.0,2003-04,31
2003,March,959565.0,2003-03,31
2003,February,956347.0,2003-02,31
2003,January,952043.0,2003-01,31
2002,December,952594.0,2002-12,31
2002,November,954546.0,2002-11,31
2002,October,954924.0,2002-10,31
2002,September,947373.0,2002-09,31
2002,August,956334.0,2002-08,31
2002,July,969915.0,2002-07,31
2002,June,967379.0,2002-06,31
2002,May,956969.0,2002-05,31
2002,April,954016.0,2002-04,31
2002,March,949483.0,2002-03,31
2002,February,946766.0,2002-02,31
2002,January,940394.0,2002-01,31
2019,December,1550143.0,2019-12,32
2019,November,1554598.0,2019-11,32
2019,October,1555164.0,2019-10,32
2019,September,1552411.0,2019-09,32
2019,August,1548152.0,2019-08,32
2019,July,1550643.0,2019-07,32
2019,June,1543666.0,2019-06,32
2019,May,1538540.0,2019-05,32
2019,April,1531684.0,2019-04,32
2019,March,1530663.0,2019-03,32
2019,February,1532073.0,2019-02,32
2019,January,1521685.0,2019-01,32
2018,December,1521360.0,2018-12,32
2018,November,1522383.0,2018-11,32
2018,October,1519865.0,2018-10,32
2018,September,1515298.0,2018-09,32
2018,August,1508268.0,2018-08,32
2018,July,1511128.0,2018-07,32
2018,June,1503217.0,2018-06,32
2018,May,1497023.0,2018-05,32
2018,April,1489969.0,2018-04,32
2018,March,1489188.0,2018-03,32
2018,February,1490130.0,2018-02,32
2018,January,1476362.0,2018-01,32
2017,December,1476962.0,2017-12,32
2017,November,1477317.0,2017-11,32
2017,October,1473480.0,2017-10,32
2017,September,1472446.0,2017-09,32
2017,August,1465254.0,2017-08,32
2017,July,1467548.0,2017-07,32
2017,June,1461238.0,2017-06,32
2017,May,1454933.0,2017-05,32
2017,April,1449379.0,2017-04,32
2017,March,1447632.0,2017-03,32
2017,February,1446920.0,2017-02,32
2017,January,1435941.0,2017-01,32
2016,December,1432746.0,2016-12,32
2016,November,1435729.0,2016-11,32
2016,October,1434692.0,2016-10,32
2016,September,1433080.0,2016-09,32
2016,August,1428821.0,2016-08,32
2016,July,1432439.0,2016-07,32
2016,June,1425283.0,2016-06,32
2016,May,1421022.0,2016-05,32
2016,April,1417153.0,2016-04,32
2016,March,1416687.0,2016-03,32
2016,February,1417736.0,2016-02,32
2016,January,1410023.0,2016-01,32
2015,December,1411960.0,2015-12,32
2015,November,1415037.0,2015-11,32
2015,October,1413609.0,2015-10,32
2015,September,1411475.0,2015-09,32
2015,August,1410001.0,2015-08,32
2015,July,1413201.0,2015-07,32
2015,June,1409602.0,2015-06,32
2015,May,1407539.0,2015-05,32
2015,April,1404371.0,2015-04,32
2015,March,1398916.0,2015-03,32
2015,February,1402251.0,2015-02,32
2015,January,1395017.0,2015-01,32
2014,December,1392537.0,2014-12,32
2014,November,1397162.0,2014-11,32
2014,October,1396065.0,2014-10,32
2014,September,1392707.0,2014-09,32
2014,August,1390686.0,2014-08,32
2014,July,1394833.0,2014-07,32
2014,June,1389283.0,2014-06,32
2014,May,1387427.0,2014-05,32
2014,April,1381091.0,2014-04,32
2014,March,1386107.0,2014-03,32
2014,February,1382125.0,2014-02,32
2014,January,1375206.0,2014-01,32
2013,December,1377431.0,2013-12,32
2013,November,1381095.0,2013-11,32
2013,October,1378480.0,2013-10,32
2013,September,1382376.0,2013-09,32
2013,August,1384188.0,2013-08,32
2013,July,1389192.0,2013-07,32
2013,June,1386954.0,2013-06,32
2013,May,1381605.0,2013-05,32
2013,April,1377516.0,2013-04,32
2013,March,1377887.0,2013-03,32
2013,February,1380054.0,2013-02,32
2013,January,1377103.0,2013-01,32
2012,December,1375637.0,2012-12,32
2012,November,1378697.0,2012-11,32
2012,October,1380107.0,2012-10,32
2012,September,1379448.0,2012-09,32
2012,August,1378528.0,2012-08,32
2012,July,1384033.0,2012-07,32
2012,June,1379448.0,2012-06,32
2012,May,1376253.0,2012-05,32
2012,April,1371117.0,2012-04,32
2012,March,1372530.0,2012-03,32
2012,February,1373443.0,2012-02,32
2012,January,1367339.0,2012-01,32
2011,December,1372017.0,2011-12,32
2011,November,1375890.0,2011-11,32
2011,October,1375870.0,2011-10,32
2011,September,1376196.0,2011-09,32
2011,August,1376209.0,2011-08,32
2011,July,1378777.0,2011-07,32
2011,June,1373654.0,2011-06,32
2011,May,1371783.0,2011-05,32
2011,April,1370856.0,2011-04,32
2011,March,1369980.0,2011-03,32
2011,February,1370619.0,2011-02,32
2011,January,1365532.0,2011-01,32
2010,December,1363038.0,2010-12,32
2010,November,1363992.0,2010-11,32
2010,October,1360418.0,2010-10,32
2010,September,1361013.0,2010-09,32
2010,August,1361085.0,2010-08,32
2010,July,1364866.0,2010-07,32
2010,June,1359001.0,2010-06,32
2010,May,1357873.0,2010-05,32
2010,April,1357060.0,2010-04,32
2010,March,1352551.0,2010-03,32
2010,February,1353773.0,2010-02,32
2010,January,1348276.0,2010-01,32
2009,December,1341802.0,2009-12,32
2009,November,1343754.0,2009-11,32
2009,October,1343292.0,2009-10,32
2009,September,1344354.0,2009-09,32
2009,August,1347013.0,2009-08,32
2009,July,1352925.0,2009-07,32
2009,June,1351393.0,2009-06,32
2009,May,1348106.0,2009-05,32
2009,April,1349093.0,2009-04,32
2009,March,1351591.0,2009-03,32
2009,February,1359289.0,2009-02,32
2009,January,1358979.0,2009-01,32
2008,December,1361525.0,2008-12,32
2008,November,1365874.0,2008-11,32
2008,October,1368837.0,2008-10,32
2008,September,1368115.0,2008-09,32
2008,August,1370614.0,2008-08,32
2008,July,1373451.0,2008-07,32
2008,June,1368293.0,2008-06,32
2008,May,1363357.0,2008-05,32
2008,April,1360849.0,2008-04,32
2008,March,1356089.0,2008-03,32
2008,February,1355187.0,2008-02,32
2008,January,1350690.0,2008-01,32
2007,December,1345718.0,2007-12,32
2007,November,1345511.0,2007-11,32
2007,October,1339322.0,2007-10,32
2007,September,1336230.0,2007-09,32
2007,August,1333981.0,2007-08,32
2007,July,1336109.0,2007-07,32
2007,June,1331343.0,2007-06,32
2007,May,1325032.0,2007-05,32
2007,April,1320830.0,2007-04,32
2007,March,1320196.0,2007-03,32
2007,February,1319083.0,2007-02,32
2007,January,1311399.0,2007-01,32
2006,December,1308795.0,2006-12,32
2006,November,1306995.0,2006-11,32
2006,October,1303213.0,2006-10,32
2006,September,1299453.0,2006-09,32
2006,August,1297618.0,2006-08,32
2006,July,1295442.0,2006-07,32
2006,June,1288551.0,2006-06,32
2006,May,1278197.0,2006-05,32
2006,April,1271574.0,2006-04,32
2006,March,1265282.0,2006-03,32
2006,February,1259892.0,2006-02,32
2006,January,1248803.0,2006-01,32
2005,December,1243843.0,2005-12,32
2005,November,1243645.0,2005-11,32
2005,October,1240420.0,2005-10,32
2005,September,1236271.0,2005-09,32
2005,August,1233178.0,2005-08,32
2005,July,1233232.0,2005-07,32
2005,June,1225604.0,2005-06,32
2005,May,1217175.0,2005-05,32
2005,April,1212140.0,2005-04,32
2005,March,1203792.0,2005-03,32
2005,February,1201673.0,2005-02,32
2005,January,1195000.0,2005-01,32
2004,December,1192988.0,2004-12,32
2004,November,1193762.0,2004-11,32
2004,October,1190122.0,2004-10,32
2004,September,1184801.0,2004-09,32
2004,August,1182705.0,2004-08,32
2004,July,1184637.0,2004-07,32
2004,June,1177881.0,2004-06,32
2004,May,1170002.0,2004-05,32
2004,April,1167104.0,2004-04,32
2004,March,1164122.0,2004-03,32
2004,February,1163497.0,2004-02,32
2004,January,1159984.0,2004-01,32
2003,December,1155952.0,2003-12,32
2003,November,1157706.0,2003-11,32
2003,October,1155266.0,2003-10,32
2003,September,1152614.0,2003-09,32
2003,August,1150760.0,2003-08,32
2003,July,1151501.0,2003-07,32
2003,June,1147146.0,2003-06,32
2003,May,1140212.0,2003-05,32
2003,April,1138115.0,2003-04,32
2003,March,1138842.0,2003-03,32
2003,February,1140536.0,2003-02,32
2003,January,1135777.0,2003-01,32
2002,December,1133782.0,2002-12,32
2002,November,1134735.0,2002-11,32
2002,October,1134838.0,2002-10,32
2002,September,1133181.0,2002-09,32
2002,August,1133071.0,2002-08,32
2002,July,1135332.0,2002-07,32
2002,June,1130135.0,2002-06,32
2002,May,1126821.0,2002-05,32
2002,April,1124468.0,2002-04,32
2002,March,1124349.0,2002-03,32
2002,February,1125123.0,2002-02,32
2002,January,1120170.0,2002-01,32
2019,December,773044.0,2019-12,33
2019,November,773447.0,2019-11,33
2019,October,773369.0,2019-10,33
2019,September,772689.0,2019-09,33
2019,August,783726.0,2019-08,33
2019,July,787198.0,2019-07,33
2019,June,781077.0,2019-06,33
2019,May,768801.0,2019-05,33
2019,April,765976.0,2019-04,33
2019,March,770508.0,2019-03,33
2019,February,768121.0,2019-02,33
2019,January,766918.0,2019-01,33
2018,December,763105.0,2018-12,33
2018,November,763708.0,2018-11,33
2018,October,761178.0,2018-10,33
2018,September,759645.0,2018-09,33
2018,August,770877.0,2018-08,33
2018,July,776313.0,2018-07,33
2018,June,771251.0,2018-06,33
2018,May,758312.0,2018-05,33
2018,April,755330.0,2018-04,33
2018,March,760052.0,2018-03,33
2018,February,757817.0,2018-02,33
2018,January,755512.0,2018-01,33
2017,December,753704.0,2017-12,33
2017,November,753694.0,2017-11,33
2017,October,752166.0,2017-10,33
2017,September,752530.0,2017-09,33
2017,August,762938.0,2017-08,33
2017,July,767298.0,2017-07,33
2017,June,762268.0,2017-06,33
2017,May,750189.0,2017-05,33
2017,April,748647.0,2017-04,33
2017,March,752741.0,2017-03,33
2017,February,749909.0,2017-02,33
2017,January,750108.0,2017-01,33
2016,December,748831.0,2016-12,33
2016,November,750334.0,2016-11,33
2016,October,749110.0,2016-10,33
2016,September,750200.0,2016-09,33
2016,August,760228.0,2016-08,33
2016,July,764648.0,2016-07,33
2016,June,758480.0,2016-06,33
2016,May,747127.0,2016-05,33
2016,April,746136.0,2016-04,33
2016,March,749418.0,2016-03,33
2016,February,747584.0,2016-02,33
2016,January,745909.0,2016-01,33
2015,December,743839.0,2015-12,33
2015,November,744813.0,2015-11,33
2015,October,742949.0,2015-10,33
2015,September,740469.0,2015-09,33
2015,August,752473.0,2015-08,33
2015,July,757622.0,2015-07,33
2015,June,753361.0,2015-06,33
2015,May,742984.0,2015-05,33
2015,April,739671.0,2015-04,33
2015,March,744611.0,2015-03,33
2015,February,742271.0,2015-02,33
2015,January,743347.0,2015-01,33
2014,December,741112.0,2014-12,33
2014,November,742188.0,2014-11,33
2014,October,741046.0,2014-10,33
2014,September,739471.0,2014-09,33
2014,August,747876.0,2014-08,33
2014,July,756068.0,2014-07,33
2014,June,751360.0,2014-06,33
2014,May,738896.0,2014-05,33
2014,April,737446.0,2014-04,33
2014,March,742649.0,2014-03,33
2014,February,741157.0,2014-02,33
2014,January,740563.0,2014-01,33
2013,December,737364.0,2013-12,33
2013,November,738956.0,2013-11,33
2013,October,737429.0,2013-10,33
2013,September,736768.0,2013-09,33
2013,August,749090.0,2013-08,33
2013,July,752982.0,2013-07,33
2013,June,748438.0,2013-06,33
2013,May,738034.0,2013-05,33
2013,April,735431.0,2013-04,33
2013,March,740728.0,2013-03,33
2013,February,739967.0,2013-02,33
2013,January,740240.0,2013-01,33
2012,December,739568.0,2012-12,33
2012,November,740761.0,2012-11,33
2012,October,740134.0,2012-10,33
2012,September,739532.0,2012-09,33
2012,August,751218.0,2012-08,33
2012,July,754998.0,2012-07,33
2012,June,748579.0,2012-06,33
2012,May,735088.0,2012-05,33
2012,April,732286.0,2012-04,33
2012,March,737975.0,2012-03,33
2012,February,736080.0,2012-02,33
2012,January,736942.0,2012-01,33
2011,December,735110.0,2011-12,33
2011,November,735837.0,2011-11,33
2011,October,734300.0,2011-10,33
2011,September,733459.0,2011-09,33
2011,August,744703.0,2011-08,33
2011,July,748352.0,2011-07,33
2011,June,742078.0,2011-06,33
2011,May,731113.0,2011-05,33
2011,April,729877.0,2011-04,33
2011,March,734451.0,2011-03,33
2011,February,732764.0,2011-02,33
2011,January,733580.0,2011-01,33
2010,December,732968.0,2010-12,33
2010,November,733994.0,2010-11,33
2010,October,733711.0,2010-10,33
2010,September,733009.0,2010-09,33
2010,August,746130.0,2010-08,33
2010,July,750419.0,2010-07,33
2010,June,744996.0,2010-06,33
2010,May,735164.0,2010-05,33
2010,April,733516.0,2010-04,33
2010,March,739528.0,2010-03,33
2010,February,737437.0,2010-02,33
2010,January,738214.0,2010-01,33
2009,December,737192.0,2009-12,33
2009,November,738532.0,2009-11,33
2009,October,738189.0,2009-10,33
2009,September,738481.0,2009-09,33
2009,August,751173.0,2009-08,33
2009,July,755903.0,2009-07,33
2009,June,753376.0,2009-06,33
2009,May,743768.0,2009-05,33
2009,April,741249.0,2009-04,33
2009,March,745490.0,2009-03,33
2009,February,743119.0,2009-02,33
2009,January,744247.0,2009-01,33
2008,December,740473.0,2008-12,33
2008,November,740882.0,2008-11,33
2008,October,740001.0,2008-10,33
2008,September,739364.0,2008-09,33
2008,August,753537.0,2008-08,33
2008,July,756568.0,2008-07,33
2008,June,749700.0,2008-06,33
2008,May,738202.0,2008-05,33
2008,April,736116.0,2008-04,33
2008,March,740475.0,2008-03,33
2008,February,738309.0,2008-02,33
2008,January,739736.0,2008-01,33
2007,December,736509.0,2007-12,33
2007,November,736747.0,2007-11,33
2007,October,734587.0,2007-10,33
2007,September,734352.0,2007-09,33
2007,August,747551.0,2007-08,33
2007,July,752289.0,2007-07,33
2007,June,746054.0,2007-06,33
2007,May,733475.0,2007-05,33
2007,April,730343.0,2007-04,33
2007,March,735847.0,2007-03,33
2007,February,733655.0,2007-02,33
2007,January,733894.0,2007-01,33
2006,December,733410.0,2006-12,33
2006,November,733095.0,2006-11,33
2006,October,731784.0,2006-10,33
2006,September,730558.0,2006-09,33
2006,August,742330.0,2006-08,33
2006,July,746389.0,2006-07,33
2006,June,739298.0,2006-06,33
2006,May,726309.0,2006-05,33
2006,April,724380.0,2006-04,33
2006,March,726775.0,2006-03,33
2006,February,723724.0,2006-02,33
2006,January,724195.0,2006-01,33
2005,December,725819.0,2005-12,33
2005,November,726821.0,2005-11,33
2005,October,725752.0,2005-10,33
2005,September,725719.0,2005-09,33
2005,August,736732.0,2005-08,33
2005,July,740340.0,2005-07,33
2005,June,732762.0,2005-06,33
2005,May,721085.0,2005-05,33
2005,April,717879.0,2005-04,33
2005,March,719929.0,2005-03,33
2005,February,717923.0,2005-02,33
2005,January,719418.0,2005-01,33
2004,December,716825.0,2004-12,33
2004,November,717620.0,2004-11,33
2004,October,716766.0,2004-10,33
2004,September,714842.0,2004-09,33
2004,August,727421.0,2004-08,33
2004,July,730791.0,2004-07,33
2004,June,723099.0,2004-06,33
2004,May,711157.0,2004-05,33
2004,April,707550.0,2004-04,33
2004,March,711685.0,2004-03,33
2004,February,707865.0,2004-02,33
2004,January,708614.0,2004-01,33
2003,December,707733.0,2003-12,33
2003,November,709922.0,2003-11,33
2003,October,708482.0,2003-10,33
2003,September,706502.0,2003-09,33
2003,August,720374.0,2003-08,33
2003,July,722455.0,2003-07,33
2003,June,714512.0,2003-06,33
2003,May,700892.0,2003-05,33
2003,April,697860.0,2003-04,33
2003,March,701864.0,2003-03,33
2003,February,698547.0,2003-02,33
2003,January,701152.0,2003-01,33
2002,December,701240.0,2002-12,33
2002,November,702451.0,2002-11,33
2002,October,702019.0,2002-10,33
2002,September,701491.0,2002-09,33
2002,August,713364.0,2002-08,33
2002,July,715861.0,2002-07,33
2002,June,709120.0,2002-06,33
2002,May,696856.0,2002-05,33
2002,April,694111.0,2002-04,33
2002,March,698459.0,2002-03,33
2002,February,695899.0,2002-02,33
2002,January,696484.0,2002-01,33
2019,December,4547131.0,2019-12,34
2019,November,4534778.0,2019-11,34
2019,October,4533349.0,2019-10,34
2019,September,4496207.0,2019-09,34
2019,August,4530548.0,2019-08,34
2019,July,4555166.0,2019-07,34
2019,June,4508811.0,2019-06,34
2019,May,4443339.0,2019-05,34
2019,April,4422942.0,2019-04,34
2019,March,4450191.0,2019-03,34
2019,February,4458702.0,2019-02,34
2019,January,4436343.0,2019-01,34
2018,December,4441859.0,2018-12,34
2018,November,4427587.0,2018-11,34
2018,October,4425805.0,2018-10,34
2018,September,4399153.0,2018-09,34
2018,August,4444332.0,2018-08,34
2018,July,4504720.0,2018-07,34
2018,June,4483726.0,2018-06,34
2018,May,4418163.0,2018-05,34
2018,April,4402756.0,2018-04,34
2018,March,4416772.0,2018-03,34
2018,February,4431093.0,2018-02,34
2018,January,4394274.0,2018-01,34
2017,December,4412661.0,2017-12,34
2017,November,4424311.0,2017-11,34
2017,October,4431196.0,2017-10,34
2017,September,4439688.0,2017-09,34
2017,August,4481826.0,2017-08,34
2017,July,4523713.0,2017-07,34
2017,June,4503658.0,2017-06,34
2017,May,4453554.0,2017-05,34
2017,April,4447499.0,2017-04,34
2017,March,4453084.0,2017-03,34
2017,February,4455222.0,2017-02,34
2017,January,4429773.0,2017-01,34
2016,December,4442300.0,2016-12,34
2016,November,4442872.0,2016-11,34
2016,October,4459996.0,2016-10,34
2016,September,4452531.0,2016-09,34
2016,August,4499013.0,2016-08,34
2016,July,4541395.0,2016-07,34
2016,June,4517146.0,2016-06,34
2016,May,4471996.0,2016-05,34
2016,April,4465364.0,2016-04,34
2016,March,4481734.0,2016-03,34
2016,February,4471779.0,2016-02,34
2016,January,4439243.0,2016-01,34
2015,December,4463763.0,2015-12,34
2015,November,4461421.0,2015-11,34
2015,October,4464164.0,2015-10,34
2015,September,4437227.0,2015-09,34
2015,August,4503012.0,2015-08,34
2015,July,4554248.0,2015-07,34
2015,June,4537020.0,2015-06,34
2015,May,4511333.0,2015-05,34
2015,April,4476748.0,2015-04,34
2015,March,4481278.0,2015-03,34
2015,February,4484523.0,2015-02,34
2015,January,4472961.0,2015-01,34
2014,December,4483285.0,2014-12,34
2014,November,4489634.0,2014-11,34
2014,October,4497686.0,2014-10,34
2014,September,4467495.0,2014-09,34
2014,August,4524046.0,2014-08,34
2014,July,4564649.0,2014-07,34
2014,June,4526429.0,2014-06,34
2014,May,4478367.0,2014-05,34
2014,April,4445567.0,2014-04,34
2014,March,4472344.0,2014-03,34
2014,February,4462199.0,2014-02,34
2014,January,4432756.0,2014-01,34
2013,December,4479075.0,2013-12,34
2013,November,4488352.0,2013-11,34
2013,October,4496553.0,2013-10,34
2013,September,4506715.0,2013-09,34
2013,August,4571135.0,2013-08,34
2013,July,4623634.0,2013-07,34
2013,June,4621677.0,2013-06,34
2013,May,4565666.0,2013-05,34
2013,April,4540431.0,2013-04,34
2013,March,4549790.0,2013-03,34
2013,February,4568820.0,2013-02,34
2013,January,4570862.0,2013-01,34
2012,December,4582310.0,2012-12,34
2012,November,4586509.0,2012-11,34
2012,October,4593560.0,2012-10,34
2012,September,4564678.0,2012-09,34
2012,August,4600392.0,2012-08,34
2012,July,4652390.0,2012-07,34
2012,June,4647868.0,2012-06,34
2012,May,4586458.0,2012-05,34
2012,April,4564459.0,2012-04,34
2012,March,4574565.0,2012-03,34
2012,February,4568971.0,2012-02,34
2012,January,4534225.0,2012-01,34
2011,December,4567795.0,2011-12,34
2011,November,4566790.0,2011-11,34
2011,October,4569948.0,2011-10,34
2011,September,4552859.0,2011-09,34
2011,August,4592987.0,2011-08,34
2011,July,4619615.0,2011-07,34
2011,June,4598582.0,2011-06,34
2011,May,4555198.0,2011-05,34
2011,April,4545120.0,2011-04,34
2011,March,4554081.0,2011-03,34
2011,February,4541084.0,2011-02,34
2011,January,4519207.0,2011-01,34
2010,December,4542589.0,2010-12,34
2010,November,4538572.0,2010-11,34
